Round,Money,Initial Bet,BLACKJACK,WIN,DOUBLE_WIN,PUSH,DOUBLE_BUST,BUST,DOUBLE_LOSE,LOSE
195,9862.75,2.25,0,1,0,0,0,0,0,0
196,9865.0,1.75,0,0,0,0,0,0,0,1
197,9863.25,1.0,0,0,0,1,0,0,0,0
198,9863.25,1.0,0,1,0,0,0,0,0,0
199,9864.25,1.0,0,0,0,0,0,1,0,0
200,9863.25,1.0,0,0,0,0,0,0,0,1
201,9862.25,1.0,0,0,0,0,0,1,0,0
202,9861.25,1.0,0,0,0,0,0,1,0,0
203,9860.25,1.0,0,1,0,0,0,0,0,0
204,9861.25,1.0,0,0,0,0,0,1,0,0
205,9860.25,1.0,1,0,0,0,0,0,0,0
206,9861.75,1.0,0,0,0,0,0,1,0,0
207,9860.75,1.0,0,1,0,0,0,0,0,0
208,9861.75,1.0,0,1,0,0,0,0,0,0
209,9862.75,1.0,0,0,0,1,0,0,0,0
210,9862.75,1.0,0,0,0,1,0,0,0,0
211,9862.75,1.0,0,0,0,1,0,0,0,0
212,9862.75,1.0,0,1,0,0,0,0,0,0
213,9863.75,1.0,0,1,0,0,0,0,0,0
214,9864.75,1.0,0,0,0,0,0,0,0,1
215,9863.75,1.0,0,0,0,0,0,0,0,1
216,9862.75,1.0,0,0,0,0,0,1,0,0
217,9861.75,1.0,0,0,0,0,0,0,0,1
218,9860.75,1.0,0,0,0,0,0,0,0,2
219,9858.75,1.0,0,0,0,0,0,0,0,1
220,9857.75,1.0,0,0,0,0,0,0,0,1
221,9856.75,1.0,0,2,0,0,0,0,0,0
222,9858.75,1.0,0,0,0,0,0,0,0,1
223,9857.75,1.0,0,0,0,0,0,0,1,0
224,9855.75,1.0,0,0,1,0,0,0,0,0
225,9857.75,1.0,0,0,0,0,0,0,0,1
226,9856.75,1.0,0,0,0,0,0,0,0,1
227,9855.75,1.0,0,1,0,0,0,0,0,0
228,9856.75,1.0,0,0,0,0,0,1,0,0
229,9855.75,1.0,0,1,0,0,0,0,0,0
230,9856.75,1.0,0,1,0,0,0,0,0,0
231,9857.75,1.0,0,0,0,0,0,0,0,1
232,9856.75,1.0,0,0,0,1,0,0,0,0
233,9856.75,1.0,0,0,0,1,0,0,0,0
234,9856.75,1.0,0,1,0,0,0,0,0,0
235,9857.75,1.0,0,0,0,0,0,0,0,1
236,9856.75,1.0,0,0,0,0,0,0,0,1
237,9855.75,1.0,0,0,0,0,0,0,0,1
238,9854.75,1.0,0,1,0,0,0,0,0,0
239,9855.75,1.0,0,0,0,0,0,0,0,1
240,9854.75,1.0,0,1,0,0,0,0,0,0
241,9855.75,1.0,0,1,0,0,0,0,0,0
242,9856.75,1.0,0,1,0,0,0,0,0,0
243,9857.75,1.0,0,1,0,0,0,0,0,0
244,9858.75,1.25,0,1,0,0,0,0,0,0
245,9860.0,1.0,0,0,0,1,0,0,0,0
246,9860.0,1.0,1,0,0,0,0,0,0,0
247,9861.5,1.0,0,1,0,0,0,0,0,0
248,9862.5,1.0,0,1,0,0,0,0,0,0
249,9863.5,1.0,0,1,0,0,0,0,0,0
250,9864.5,1.0,0,1,0,0,0,0,0,0
251,9865.5,1.0,0,0,0,0,0,0,0,1
252,9864.5,1.0,0,0,0,0,0,0,0,1
253,9863.5,1.0,0,1,0,0,0,0,0,0
254,9864.5,1.0,0,1,0,0,0,0,0,0
255,9865.5,1.0,0,0,0,0,0,0,0,1
256,9864.5,1.0,0,0,0,0,0,0,0,2
257,9862.5,1.0,0,1,0,0,0,0,0,0
258,9863.5,1.0,0,0,0,0,0,0,1,0
259,9861.5,1.0,0,0,0,0,0,0,0,1
260,9860.5,1.0,0,0,0,1,0,0,0,0
261,9860.5,1.0,0,0,0,0,0,0,0,1
262,9859.5,1.0,0,0,0,0,0,0,0,1
263,9858.5,1.0,0,0,0,0,0,0,0,1
264,9857.5,1.0,0,0,0,0,0,0,0,1
265,9856.5,1.0,0,0,0,0,0,0,0,1
266,9855.5,1.0,0,0,0,0,0,1,0,0
267,9854.5,1.0,1,0,0,0,0,0,0,0
268,9856.0,1.0,0,0,0,0,0,0,0,1
269,9855.0,1.0,0,0,0,1,0,0,0,0
270,9855.0,1.0,0,0,0,0,0,0,0,1
271,9854.0,1.0,0,1,0,0,0,0,0,0
272,9855.0,1.0,0,1,0,0,0,0,0,0
273,9856.0,1.0,0,1,0,0,0,0,0,0
274,9857.0,1.0,0,0,0,0,0,1,0,0
275,9856.0,1.0,0,0,0,0,0,0,0,1
276,9855.0,1.0,0,1,0,0,0,0,0,0
277,9856.0,1.0,0,1,0,0,0,0,0,0
278,9857.0,1.25,0,1,0,0,0,0,0,0
279,9858.25,1.0,0,0,0,0,0,0,0,1
280,9857.25,1.75,0,0,0,0,0,0,0,1
281,9855.5,1.25,0,0,0,1,0,0,0,0
282,9855.5,1.75,0,0,0,0,0,0,0,1
283,9853.75,1.25,0,1,0,0,0,0,0,0
284,9855.0,1.5,0,0,0,1,0,0,0,0
285,9855.0,1.25,0,1,0,0,0,0,0,0
286,9856.25,2.0,0,1,0,0,0,0,0,0
287,9858.25,2.5,0,0,0,0,0,0,1,0
288,9853.25,2.0,0,0,0,0,0,0,0,1
289,9851.25,2.25,0,1,0,0,0,0,0,0
290,9853.5,3.25,0,0,0,0,0,0,0,1
291,9850.25,3.5,0,1,0,0,0,0,0,0
292,9853.75,3.25,0,0,0,1,0,0,0,0
293,9853.75,3.75,0,0,0,0,0,0,0,1
294,9850.0,4.5,0,1,0,0,0,0,0,0
295,9854.5,3.5,0,0,0,0,0,0,0,1
296,9851.0,2.25,0,0,0,0,0,0,0,1
297,9848.75,2.75,0,0,0,0,0,0,0,1
298,9846.0,3.25,0,0,0,0,0,0,0,1
299,9842.75,3.25,0,1,0,0,0,0,0,0
300,9846.0,3.25,0,1,0,0,0,0,0,0
301,9849.25,4.25,0,0,0,0,0,0,0,1
302,9845.0,3.75,0,0,1,0,0,0,0,0
303,9852.5,5.0,1,0,0,0,0,0,0,0
304,9860.0,2.75,0,0,0,0,0,0,0,1
305,9857.25,2.75,0,1,0,0,0,0,0,0
306,9860.0,3.5,0,0,0,0,0,0,0,1
307,9856.5,2.75,0,0,1,0,0,0,0,0
308,9862.0,4.25,0,0,0,0,0,0,0,1
309,9857.75,4.25,0,0,0,0,0,0,0,1
310,9853.5,2.75,0,0,0,0,0,0,0,1
311,9850.75,2.25,1,0,0,0,0,0,0,0
312,9854.125,2.0,0,0,0,1,0,0,0,0
313,9854.125,1.0,0,0,0,0,0,0,0,1
314,9853.125,1.0,0,1,0,0,0,0,0,0
315,9854.125,1.0,0,0,0,0,0,1,0,0
316,9853.125,1.0,0,0,0,0,0,0,0,1
317,9852.125,1.0,0,0,0,0,0,0,0,1
318,9851.125,1.0,0,0,0,0,0,1,0,0
319,9850.125,1.0,0,0,0,0,0,0,0,1
320,9849.125,1.0,0,0,0,0,0,0,0,1
321,9848.125,1.0,0,0,0,0,0,0,0,1
322,9847.125,1.0,0,0,0,0,0,0,0,1
323,9846.125,1.0,0,1,0,0,0,0,0,0
324,9847.125,1.0,0,1,0,0,0,0,0,0
325,9848.125,1.0,0,1,0,0,0,0,0,0
326,9849.125,1.0,0,0,0,1,0,0,0,0
327,9849.125,1.0,0,0,0,0,0,1,0,0
328,9848.125,1.0,0,0,0,0,0,1,0,0
329,9847.125,1.0,0,0,0,0,0,0,1,0
330,9845.125,1.0,0,0,0,0,0,1,0,0
331,9844.125,1.0,0,0,0,0,0,0,0,1
332,9843.125,1.0,0,0,0,1,0,0,0,0
333,9843.125,1.0,0,0,0,0,0,0,0,1
334,9842.125,1.0,0,1,0,0,0,0,0,0
335,9843.125,1.0,0,0,0,0,0,0,0,1
336,9842.125,1.0,0,1,0,0,0,0,0,0
337,9843.125,1.0,0,1,0,0,0,0,0,0
338,9844.125,1.0,0,0,0,0,0,0,0,1
339,9843.125,1.0,0,1,0,0,0,0,0,0
340,9844.125,1.0,0,1,0,0,0,0,0,0
341,9845.125,1.0,0,0,0,0,0,0,0,2
342,9843.125,1.0,0,1,0,0,0,0,0,0
343,9844.125,1.0,0,0,0,0,0,0,0,1
344,9843.125,1.0,0,0,0,0,0,1,0,0
345,9842.125,1.0,0,0,0,0,0,0,0,1
346,9841.125,1.0,0,0,0,0,0,0,0,1
347,9840.125,1.0,0,0,0,0,0,0,0,1
348,9839.125,1.0,0,0,0,0,0,1,0,0
349,9838.125,1.0,0,0,0,0,0,0,1,0
350,9836.125,1.0,0,0,1,0,0,0,0,0
351,9838.125,1.0,0,0,0,0,0,0,0,1
352,9837.125,1.0,0,1,0,0,0,0,0,0
353,9838.125,1.0,0,0,0,0,0,0,0,1
354,9837.125,1.0,0,1,0,0,0,0,0,0
355,9838.125,1.0,0,0,0,0,0,0,0,1
356,9837.125,1.0,0,1,0,0,0,0,0,0
357,9838.125,1.0,0,0,0,0,0,0,0,1
358,9837.125,1.0,0,2,0,0,0,0,0,0
359,9839.125,1.0,0,1,0,0,0,0,0,0
360,9840.125,1.75,0,0,0,0,0,0,0,1
361,9838.375,2.0,0,0,0,1,0,0,0,0
362,9838.375,2.75,0,0,0,0,0,1,0,0
363,9835.625,2.0,0,0,0,0,0,1,0,0
364,9833.625,1.5,0,1,0,0,0,0,0,0
365,9835.125,1.0,1,0,0,0,0,0,0,0
366,9836.625,1.0,0,0,0,0,0,1,0,0
367,9835.625,1.0,0,0,0,0,0,0,0,1
368,9834.625,1.0,0,0,0,0,0,0,0,1
369,9833.625,2.0,0,0,1,0,0,0,0,0
370,9837.625,4.0,0,1,0,0,0,0,0,0
371,9841.625,3.75,0,1,0,0,0,0,0,0
372,9845.375,4.75,0,0,0,0,0,1,0,0
373,9840.625,4.75,0,1,0,0,0,0,0,0
374,9845.375,4.75,0,0,0,0,0,0,0,1
375,9840.625,5.25,0,1,0,0,0,0,0,0
376,9845.875,5.0,2,0,0,0,0,0,0,0
377,9860.875,2.25,0,0,0,0,0,0,0,1
378,9858.625,3.25,0,0,0,0,0,0,0,1
379,9855.375,3.5,0,0,0,0,0,0,0,1
380,9851.875,4.0,0,0,0,0,0,0,0,1
381,9847.875,3.5,0,0,0,0,0,0,0,1
382,9844.375,2.75,0,0,0,0,0,1,0,0
383,9841.625,3.0,0,0,0,0,0,1,0,0
384,9838.625,4.0,0,0,0,1,0,0,0,0
385,9838.625,3.75,0,1,0,0,0,0,0,0
386,9842.375,3.0,0,0,0,0,0,0,1,0
387,9836.375,3.25,0,0,0,0,0,0,0,1
388,9833.125,3.0,0,0,0,0,0,0,0,1
389,9830.125,1.25,0,0,0,0,0,1,0,0
390,9828.875,1.0,0,0,0,0,0,0,0,1
391,9827.875,1.0,0,0,1,0,0,0,0,0
392,9829.875,1.0,0,0,0,0,0,0,0,2
393,9827.875,1.0,0,0,0,0,0,0,0,1
394,9826.875,1.0,0,0,0,0,0,0,0,1
395,9825.875,1.0,0,0,0,0,0,1,0,0
396,9824.875,1.0,0,1,0,0,0,0,0,0
397,9825.875,1.0,0,1,0,0,0,0,0,0
398,9826.875,1.0,0,1,0,0,0,0,0,0
399,9827.875,1.0,0,0,0,0,0,0,0,1
400,9826.875,1.0,0,1,0,0,0,0,0,0
401,9827.875,1.0,0,0,0,0,0,1,0,0
402,9826.875,1.0,0,0,0,0,0,0,0,1
403,9825.875,1.0,0,0,0,0,0,1,0,0
404,9824.875,1.0,0,0,0,0,0,1,0,0
405,9823.875,1.0,0,1,0,0,0,0,0,0
406,9824.875,1.0,0,0,0,0,0,0,0,1
407,9823.875,1.0,0,1,0,0,0,0,0,0
408,9824.875,1.0,0,0,0,1,0,0,0,0
409,9824.875,1.0,0,0,0,0,0,1,0,0
410,9823.875,1.0,0,0,0,0,0,1,0,0
411,9822.875,1.0,0,0,0,0,0,0,0,1
412,9821.875,1.0,1,0,0,0,0,0,0,0
413,9823.375,1.0,0,1,0,0,0,0,0,0
414,9824.375,1.0,0,1,0,0,0,0,0,0
415,9825.375,1.0,0,0,0,0,0,0,0,1
416,9824.375,1.0,0,1,0,0,0,0,0,0
417,9825.375,1.0,0,0,0,0,0,0,0,1
418,9824.375,1.0,0,0,0,0,0,0,0,1
419,9823.375,2.75,0,1,0,0,0,0,0,0
420,9826.125,2.75,0,1,0,0,0,0,0,0
421,9828.875,1.5,0,0,0,1,0,0,0,0
422,9828.875,1.5,0,0,0,0,0,0,0,1
423,9827.375,1.5,0,0,1,0,0,0,0,0
424,9830.375,4.0,0,0,0,0,0,0,0,1
425,9826.375,4.5,0,0,0,0,0,0,0,1
426,9821.875,4.5,0,0,0,0,0,1,0,0
427,9817.375,3.25,0,0,0,0,0,1,0,0
428,9814.125,2.75,1,0,0,0,0,0,0,0
429,9818.25,1.0,0,0,0,0,0,0,1,0
430,9816.25,1.0,0,0,1,0,0,0,0,0
431,9818.25,1.0,0,0,0,0,0,0,0,1
432,9817.25,1.0,0,1,0,0,0,0,0,0
433,9818.25,1.0,0,1,0,0,0,0,0,0
434,9819.25,1.0,0,1,0,0,0,0,0,0
435,9820.25,1.0,0,1,0,0,0,0,0,0
436,9821.25,1.0,1,0,0,0,0,0,0,0
437,9822.75,1.0,0,0,0,0,0,0,0,1
438,9821.75,1.0,0,0,0,0,0,0,0,1
439,9820.75,1.0,0,0,1,0,0,0,0,0
440,9822.75,1.0,0,0,0,0,0,0,0,1
441,9821.75,1.0,0,1,0,0,0,0,0,0
442,9822.75,1.0,0,1,0,0,0,0,0,0
443,9823.75,1.0,0,1,0,0,0,0,0,0
444,9824.75,1.0,0,0,0,1,0,0,0,0
445,9824.75,1.0,0,0,0,0,0,1,0,0
446,9823.75,1.0,0,0,0,1,0,0,0,0
447,9823.75,1.0,0,0,0,0,0,1,0,0
448,9822.75,1.0,0,0,1,0,0,0,0,0
449,9824.75,1.0,0,0,0,1,0,0,0,0
450,9824.75,1.0,0,1,0,0,0,0,0,0
451,9825.75,1.0,0,0,0,0,0,0,0,1
452,9824.75,1.0,0,0,0,0,0,0,0,2
453,9822.75,1.75,0,0,0,0,0,1,0,0
454,9821.0,1.75,0,0,0,0,0,0,0,1
455,9819.25,2.25,0,0,0,0,0,0,0,1
456,9817.0,3.75,0,0,1,0,0,0,0,0
457,9824.5,6.0,0,1,0,0,0,0,0,0
458,9830.5,4.5,0,0,0,0,0,0,0,1
459,9826.0,4.75,0,0,0,1,0,1,0,0
460,9821.25,1.0,0,0,0,0,0,0,0,1
461,9820.25,1.0,0,0,0,0,0,1,0,0
462,9819.25,1.0,0,0,0,0,0,1,0,0
463,9818.25,1.0,0,0,0,0,0,1,0,0
464,9817.25,1.0,0,1,0,0,0,0,0,0
465,9818.25,1.0,0,1,0,0,0,0,0,0
466,9819.25,1.0,1,0,0,0,0,0,0,0
467,9820.75,1.0,0,1,0,0,0,0,0,0
468,9821.75,1.0,0,0,0,0,0,0,0,1
469,9820.75,1.0,0,0,0,0,0,0,0,1
470,9819.75,1.0,0,0,0,1,0,0,0,0
471,9819.75,1.0,0,1,0,0,0,0,0,0
472,9820.75,1.0,0,0,0,0,0,0,0,1
473,9819.75,1.0,0,1,0,0,0,0,0,0
474,9820.75,1.0,1,0,0,0,0,1,0,0
475,9821.25,1.0,0,0,1,0,0,0,0,0
476,9823.25,1.0,0,0,0,0,0,0,0,1
477,9822.25,1.0,0,0,0,0,0,0,0,1
478,9821.25,1.0,0,0,0,0,0,0,1,0
479,9819.25,1.0,0,0,0,0,0,1,0,0
480,9818.25,1.0,0,0,0,0,0,0,0,1
481,9817.25,1.0,0,0,0,0,0,0,0,1
482,9816.25,1.0,0,0,0,0,0,0,0,1
483,9815.25,1.0,0,1,0,0,0,0,0,0
484,9816.25,1.0,0,0,0,0,0,0,0,1
485,9815.25,1.0,0,1,0,0,0,0,0,0
486,9816.25,1.0,0,1,0,0,0,0,0,0
487,9817.25,1.0,0,0,0,1,0,0,0,0
488,9817.25,1.0,0,0,1,0,0,0,0,0
489,9819.25,1.0,0,0,0,1,0,0,0,0
490,9819.25,1.0,0,0,0,1,0,0,0,0
491,9819.25,1.0,0,1,0,0,0,0,0,0
492,9820.25,1.0,1,0,0,0,0,0,0,0
493,9821.75,1.0,0,1,0,0,0,0,0,0
494,9822.75,1.0,0,0,0,0,0,0,0,1
495,9821.75,1.0,0,0,0,0,0,0,0,1
496,9820.75,1.0,0,0,0,1,0,0,0,0
497,9820.75,1.0,0,0,0,0,0,0,0,1
498,9819.75,1.0,0,1,0,0,0,0,0,0
499,9820.75,1.0,0,0,1,0,0,0,0,0
500,9822.75,1.0,0,0,0,0,0,1,0,0
501,9821.75,1.0,0,1,0,0,0,0,0,0
502,9822.75,1.0,0,0,0,0,0,0,0,1
503,9821.75,1.0,0,0,0,0,0,0,0,1
504,9820.75,1.0,0,0,1,0,0,0,0,0
505,9822.75,1.0,0,0,1,0,0,0,0,0
506,9824.75,1.0,0,0,0,0,0,1,0,0
507,9823.75,1.0,0,1,0,0,0,0,0,0
508,9824.75,1.0,0,0,0,0,0,0,0,1
509,9823.75,1.0,1,0,0,0,0,0,0,0
510,9825.25,1.0,0,0,0,0,0,1,0,0
511,9824.25,1.0,0,0,0,0,0,1,0,0
512,9823.25,1.0,0,0,0,0,0,0,0,1
513,9822.25,1.0,0,0,0,1,0,0,0,0
