Round,Money,Initial Bet,BLACKJACK,WIN,DOUBLE_WIN,PUSH,DOUBLE_BUST,BUST,DOUBLE_LOSE,LOSE
169,9987.875,2.25,0,0,0,0,0,1,0,0
170,9985.625,1.5,0,0,0,0,0,0,0,1
171,9984.125,1.0,0,0,0,0,0,1,0,0
172,9983.125,1.0,0,0,0,1,0,0,0,0
173,9983.125,2.0,0,0,0,0,0,0,0,1
174,9981.125,1.75,0,0,0,0,0,0,1,0
175,9977.625,3.0,0,0,0,0,0,0,0,1
176,9974.625,3.5,0,0,0,0,0,0,0,1
177,9971.125,4.0,0,1,0,0,0,0,0,0
178,9975.125,5.75,0,1,0,0,0,0,0,0
179,9980.875,4.75,0,0,0,0,0,0,0,1
180,9976.125,5.5,0,0,0,1,0,0,0,0
181,9976.125,5.25,0,0,0,0,0,0,0,1
182,9970.875,6.0,0,0,1,0,0,0,0,0
183,9982.875,6.0,0,0,0,0,0,0,0,1
184,9976.875,6.75,0,0,0,0,0,0,0,1
185,9970.125,6.5,0,1,0,0,0,0,0,0
186,9976.625,7.25,0,0,0,1,0,0,0,0
187,9976.625,6.5,0,1,0,0,0,0,0,0
188,9983.125,8.25,0,0,0,0,0,1,0,0
189,9974.875,8.0,0,1,0,0,0,0,0,0
190,9982.875,9.25,0,1,0,0,0,0,0,0
191,9992.125,1.0,0,0,0,1,0,0,0,0
192,9992.125,1.0,0,1,0,0,0,0,0,0
193,9993.125,1.0,1,0,0,0,0,0,0,0
194,9994.625,1.0,0,0,0,0,0,0,0,1
195,9993.625,1.0,0,0,0,0,0,0,0,2
196,9991.625,1.0,0,0,0,0,0,1,0,0
197,9990.625,1.0,0,1,0,0,0,0,0,0
198,9991.625,1.0,0,0,0,0,0,0,0,1
199,9990.625,1.0,0,0,1,0,0,0,0,0
200,9992.625,1.0,0,0,0,0,0,0,0,1
201,9991.625,1.0,0,1,0,0,0,0,0,0
202,9992.625,1.0,0,0,0,0,0,0,0,1
203,9991.625,1.0,0,0,0,0,0,0,0,1
204,9990.625,1.0,0,1,0,0,0,0,0,0
205,9991.625,1.0,0,1,0,0,0,0,0,0
206,9992.625,1.0,0,0,0,1,0,0,0,0
207,9992.625,1.0,0,1,0,0,0,0,0,0
208,9993.625,1.0,0,1,0,0,0,0,0,0
209,9994.625,1.0,0,0,0,0,0,0,1,0
210,9992.625,1.0,0,0,0,0,0,0,0,1
211,9991.625,1.0,0,0,0,0,0,1,0,0
212,9990.625,1.0,0,1,0,0,0,0,0,0
213,9991.625,1.0,0,1,0,0,0,0,0,0
214,9992.625,1.5,0,1,0,0,0,0,0,0
215,9994.125,1.5,0,0,0,0,0,0,0,1
216,9992.625,1.0,0,0,0,0,0,1,0,0
217,9991.625,1.0,0,0,0,0,0,0,0,1
218,9990.625,1.0,0,1,0,0,0,0,0,0
219,9991.625,1.0,0,1,0,0,0,0,0,0
220,9992.625,1.0,0,0,0,0,0,1,0,0
221,9991.625,1.0,0,0,0,0,0,0,0,1
222,9990.625,1.0,0,0,0,1,0,0,0,0
223,9990.625,1.0,0,1,0,0,0,0,0,0
224,9991.625,1.0,0,0,0,0,0,1,0,0
225,9990.625,1.0,0,0,0,0,0,0,0,1
226,9989.625,1.0,0,0,0,0,0,0,0,1
227,9988.625,1.0,0,0,0,0,0,0,0,1
228,9987.625,1.25,0,0,0,1,0,0,0,0
229,9987.625,1.0,0,0,0,0,0,0,0,1
230,9986.625,1.0,0,1,0,0,0,0,0,0
231,9987.625,1.0,0,1,0,0,0,0,0,0
232,9988.625,1.0,0,0,0,0,0,0,0,1
233,9987.625,1.0,0,0,0,0,0,0,0,1
234,9986.625,1.0,0,0,0,0,0,0,0,1
235,9985.625,1.0,0,0,0,0,0,1,0,0
236,9984.625,1.0,0,1,0,1,0,0,0,0
237,9985.625,1.0,0,0,0,0,0,0,0,1
238,9984.625,1.0,0,1,0,0,0,0,0,0
239,9985.625,1.0,0,0,0,0,0,0,0,1
240,9984.625,1.0,0,0,0,0,0,0,0,1
241,9983.625,1.0,0,0,0,0,0,0,0,1
242,9982.625,1.0,0,0,0,0,0,0,0,1
243,9981.625,1.0,0,2,0,0,0,0,0,0
244,9983.625,1.0,0,0,1,0,0,0,0,0
245,9985.625,1.0,0,0,0,0,0,0,0,1
246,9984.625,1.0,0,1,0,0,0,0,0,0
247,9985.625,1.0,0,0,0,0,0,0,0,1
248,9984.625,1.0,0,0,0,0,0,0,1,0
249,9982.625,1.0,0,0,0,0,0,1,0,0
250,9981.625,1.0,0,0,1,0,0,0,0,0
251,9983.625,2.25,0,1,0,0,0,0,0,0
252,9985.875,2.0,0,0,1,0,0,0,0,0
253,9989.875,1.5,0,0,0,0,0,1,0,0
254,9988.375,2.75,0,0,0,0,0,0,0,1
255,9985.625,4.0,0,1,0,0,0,0,0,0
256,9989.625,5.5,0,1,0,0,0,0,0,0
257,9995.125,7.75,0,0,0,0,0,1,0,0
258,9987.375,7.25,0,0,0,0,0,1,0,0
259,9980.125,9.25,0,0,0,0,0,1,0,0
260,9970.875,9.0,0,0,0,0,0,0,0,1
261,9961.875,8.75,0,0,0,0,0,1,0,0
262,9953.125,9.0,1,0,0,0,0,0,0,0
263,9966.625,7.25,0,1,0,0,0,0,0,0
264,9973.875,7.25,0,1,0,0,0,0,0,0
265,9981.125,6.0,0,0,0,0,0,0,1,0
266,9969.125,8.5,0,1,0,0,0,0,0,0
267,9977.625,1.0,0,0,0,0,0,1,0,0
268,9976.625,1.0,0,1,0,0,0,0,0,0
269,9977.625,1.0,0,0,0,1,0,0,0,0
270,9977.625,1.0,0,1,0,0,0,0,0,0
271,9978.625,1.0,0,0,0,1,0,0,0,0
272,9978.625,1.0,0,0,0,1,0,0,0,0
273,9978.625,1.0,0,1,0,0,0,0,0,0
274,9979.625,1.0,0,0,0,0,0,0,0,1
275,9978.625,1.0,0,1,0,0,0,0,0,0
276,9979.625,1.0,0,1,0,0,0,0,0,0
277,9980.625,1.0,0,1,0,0,0,0,0,0
278,9981.625,1.0,0,0,0,1,0,0,0,0
279,9981.625,1.0,0,0,0,0,0,0,0,1
280,9980.625,1.0,0,0,1,0,0,0,0,0
281,9982.625,1.0,0,0,0,0,0,1,0,0
282,9981.625,1.0,0,0,0,0,0,1,0,0
283,9980.625,1.5,0,0,0,0,0,0,0,1
284,9979.125,1.75,0,0,0,0,0,0,0,1
285,9977.375,3.0,0,0,0,0,0,0,0,1
286,9974.375,3.0,0,0,0,0,0,0,0,1
287,9971.375,2.25,0,1,0,0,0,0,0,0
288,9973.625,2.25,0,0,0,0,0,0,0,1
289,9971.375,2.5,0,1,0,0,0,0,0,0
290,9973.875,2.0,0,0,0,0,0,0,0,1
291,9971.875,1.0,1,0,0,0,0,0,0,0
292,9973.375,1.0,0,0,0,0,0,0,0,1
293,9972.375,1.0,0,0,0,1,0,0,0,0
294,9972.375,1.0,0,2,0,0,0,0,0,0
295,9974.375,1.0,0,0,0,1,0,0,0,0
296,9974.375,1.0,0,0,0,1,0,0,0,0
297,9974.375,1.0,0,1,0,0,0,0,0,0
298,9975.375,1.0,0,1,0,0,0,0,0,0
299,9976.375,1.0,0,1,0,0,0,0,0,0
300,9977.375,1.0,0,0,0,0,0,0,0,1
301,9976.375,1.0,0,0,0,0,0,0,0,1
302,9975.375,1.0,1,0,0,0,0,0,0,0
303,9976.875,1.0,0,0,0,1,0,0,0,0
304,9976.875,1.0,0,0,0,0,0,0,0,1
305,9975.875,1.0,0,0,0,0,0,0,0,1
306,9974.875,1.0,0,0,0,0,0,1,0,0
307,9973.875,1.0,0,0,0,0,0,0,0,1
308,9972.875,1.0,0,1,0,0,0,0,0,0
309,9973.875,1.0,1,0,0,0,0,0,0,0
310,9975.375,1.0,0,0,0,0,0,0,0,1
311,9974.375,1.0,1,1,0,0,0,0,0,0
312,9976.875,1.0,0,1,0,0,0,0,0,0
313,9977.875,1.0,0,1,0,0,0,0,0,0
314,9978.875,1.0,0,1,0,0,0,0,0,0
315,9979.875,1.0,0,0,0,0,0,1,0,0
316,9978.875,1.0,0,0,1,0,0,0,0,0
317,9980.875,1.0,0,1,0,0,0,0,0,0
318,9981.875,1.0,0,1,0,0,0,0,0,0
319,9982.875,1.0,0,1,0,0,0,0,0,0
320,9983.875,1.0,0,1,0,0,0,0,0,0
321,9984.875,1.0,0,1,0,0,0,0,0,0
322,9985.875,1.0,0,0,0,1,0,0,0,0
323,9985.875,1.0,0,0,0,0,0,0,0,1
324,9984.875,1.0,0,0,0,0,0,1,0,0
325,9983.875,1.0,0,1,0,0,0,0,0,0
326,9984.875,1.0,0,1,0,1,0,0,0,0
327,9985.875,1.0,0,0,0,0,0,1,0,0
328,9984.875,1.0,0,0,0,1,0,0,0,0
329,9984.875,1.0,0,1,0,0,0,0,0,0
330,9985.875,1.0,0,1,0,0,0,0,0,0
331,9986.875,1.0,0,0,0,0,0,0,0,1
332,9985.875,1.0,0,1,0,0,0,0,0,0
333,9986.875,1.0,0,0,0,0,0,0,0,1
334,9985.875,1.0,0,0,0,0,0,1,0,0
335,9984.875,1.0,0,0,0,0,0,1,0,0
336,9983.875,1.0,0,0,0,1,0,0,0,0
337,9983.875,1.0,1,0,0,0,0,0,0,0
338,9985.375,1.0,0,1,0,0,0,0,0,0
339,9986.375,1.0,0,0,0,0,0,1,0,0
340,9985.375,1.0,0,0,0,0,0,0,0,1
341,9984.375,1.0,0,1,0,0,0,0,0,0
342,9985.375,1.0,0,1,0,0,0,0,0,0
343,9986.375,1.0,0,0,0,0,0,0,0,1
344,9985.375,1.0,0,1,0,0,0,0,0,0
345,9986.375,1.0,0,0,0,0,0,0,0,1
346,9985.375,1.0,0,0,0,0,0,0,0,1
347,9984.375,1.0,0,0,0,0,0,0,0,1
348,9983.375,1.0,0,0,0,0,0,1,0,0
349,9982.375,1.0,0,1,0,0,0,0,0,0
350,9983.375,1.0,0,0,0,0,0,0,0,1
351,9982.375,1.0,0,1,0,0,0,0,0,0
352,9983.375,1.0,0,0,0,0,0,1,0,0
353,9982.375,1.0,0,0,0,1,0,0,0,0
354,9982.375,1.0,0,0,1,0,0,0,0,0
355,9984.375,1.0,0,0,0,0,0,0,0,1
356,9983.375,1.0,0,1,0,0,0,0,0,0
357,9984.375,1.0,0,0,1,0,0,0,0,0
358,9986.375,1.0,0,0,0,0,0,0,0,1
359,9985.375,1.0,0,1,0,0,0,0,0,0
360,9986.375,1.0,0,1,0,0,0,0,0,0
361,9987.375,1.0,0,0,1,0,0,0,0,0
362,9989.375,1.0,0,1,0,0,0,0,0,0
363,9990.375,1.0,1,0,0,0,0,0,0,0
364,9991.875,1.0,0,0,1,0,0,0,0,0
365,9993.875,1.0,0,0,0,0,0,1,0,0
366,9992.875,1.0,0,1,0,0,0,0,0,0
367,9993.875,1.0,0,1,0,0,0,0,0,0
368,9994.875,1.0,0,1,0,0,0,0,0,0
369,9995.875,1.0,0,0,0,1,0,0,0,0
370,9995.875,1.0,0,0,0,0,0,1,0,0
371,9994.875,1.0,0,0,0,1,0,0,0,0
372,9994.875,1.0,0,0,0,0,0,0,0,1
373,9993.875,1.0,0,0,0,1,0,0,0,0
374,9993.875,1.0,0,1,0,0,0,0,0,0
375,9994.875,1.0,0,0,0,0,0,1,0,0
376,9993.875,1.0,0,0,1,0,0,0,0,0
377,9995.875,1.0,0,1,0,0,0,0,0,0
378,9996.875,1.0,0,0,0,0,0,0,0,1
379,9995.875,1.0,0,1,0,0,0,0,0,0
380,9996.875,1.0,0,0,0,0,0,0,0,2
381,9994.875,1.0,0,0,0,0,0,1,0,0
382,9993.875,1.0,0,0,0,0,0,0,0,1
383,9992.875,1.0,0,0,0,0,0,1,0,0
384,9991.875,1.0,0,0,0,0,0,0,0,2
385,9989.875,1.0,0,0,0,0,0,0,0,1
386,9988.875,1.0,0,0,0,0,0,0,0,1
387,9987.875,1.0,0,0,0,0,0,0,0,2
388,9985.875,1.0,0,0,1,0,0,0,0,0
389,9987.875,1.0,0,1,0,0,0,0,0,0
390,9988.875,1.0,0,0,0,0,0,0,0,1
391,9987.875,1.0,0,1,0,0,0,0,0,0
392,9988.875,1.0,0,1,0,0,0,0,0,0
393,9989.875,1.0,0,0,0,1,0,0,0,0
394,9989.875,1.0,0,0,0,0,0,1,0,0
395,9988.875,1.0,0,1,0,0,0,0,0,0
396,9989.875,1.0,0,1,0,0,0,0,0,0
397,9990.875,1.0,0,1,0,0,0,0,0,0
398,9991.875,1.0,0,0,0,1,0,0,0,0
399,9991.875,1.0,0,0,0,1,0,0,0,0
400,9991.875,1.0,0,0,0,0,0,1,0,0
401,9990.875,1.0,1,0,0,0,0,0,0,0
402,9992.375,1.0,0,1,0,0,0,0,0,0
403,9993.375,1.0,0,0,0,0,0,1,0,0
404,9992.375,1.0,0,0,1,0,0,0,0,0
405,9994.375,1.0,0,1,0,0,0,0,0,0
406,9995.375,1.0,0,2,0,0,0,0,0,0
407,9997.375,1.0,0,0,0,0,0,0,0,1
408,9996.375,1.0,0,1,0,0,0,0,0,0
409,9997.375,1.0,0,0,0,0,0,0,0,1
410,9996.375,1.0,0,0,0,0,0,0,0,1
411,9995.375,1.0,0,0,0,0,0,1,0,0
412,9994.375,1.0,1,1,0,0,0,0,0,0
413,9996.875,1.0,0,0,0,0,0,0,0,1
414,9995.875,1.0,0,1,0,0,0,0,0,0
415,9996.875,1.0,0,0,1,0,0,0,0,0
416,9998.875,1.0,1,0,0,0,0,0,0,0
417,10000.375,1.0,0,0,0,0,0,1,0,0
418,9999.375,1.0,0,0,0,0,0,0,0,2
419,9997.375,1.0,0,0,1,0,0,0,0,0
420,9999.375,1.0,0,0,0,0,0,1,0,0
421,9998.375,1.0,0,1,0,0,0,0,0,0
422,9999.375,1.0,0,0,0,0,0,0,0,1
423,9998.375,1.0,0,1,0,0,0,0,0,0
424,9999.375,1.0,0,1,0,0,0,0,0,0
425,10000.375,1.0,0,0,0,1,0,0,0,0
426,10000.375,1.0,0,1,0,0,0,0,0,0
427,10001.375,1.0,0,0,0,0,0,0,1,0
428,9999.375,1.0,0,0,0,0,0,0,0,1
429,9998.375,1.0,0,0,0,0,0,0,0,1
430,9997.375,1.0,0,1,0,0,0,0,0,0
431,9998.375,1.0,0,0,0,0,0,1,0,0
432,9997.375,1.0,0,0,0,0,0,0,0,1
433,9996.375,1.0,0,0,0,1,0,0,0,0
434,9996.375,1.0,0,0,0,0,0,1,0,0
435,9995.375,1.0,0,1,0,0,0,0,0,0
436,9996.375,1.0,0,1,0,0,0,0,0,0
437,9997.375,1.0,0,0,0,0,0,0,0,1
438,9996.375,1.0,0,0,0,0,0,1,0,0
439,9995.375,1.0,0,0,0,1,0,0,0,0
440,9995.375,1.0,0,0,0,0,0,0,1,0
441,9993.375,1.0,0,0,0,0,0,0,0,1
442,9992.375,1.0,0,0,0,1,0,0,0,0
443,9992.375,1.0,0,1,0,0,0,0,0,0
444,9993.375,3.0,0,1,0,0,0,0,0,0
445,9996.375,3.25,0,0,0,0,0,0,0,1
446,9993.125,2.5,0,0,0,0,0,1,0,0
447,9990.625,3.0,0,0,0,0,0,0,0,1
448,9987.625,3.0,0,1,0,0,0,0,0,0
449,9990.625,2.25,0,1,0,0,0,0,0,0
450,9992.875,1.0,0,1,0,0,0,0,0,0
451,9993.875,1.0,0,0,0,0,0,1,0,0
452,9992.875,1.25,0,1,0,0,0,0,0,0
453,9994.125,1.0,0,0,0,0,0,0,1,0
454,9992.125,1.25,0,1,0,0,0,0,0,0
455,9993.375,1.5,0,2,0,0,0,0,0,0
456,9996.375,1.75,0,0,0,0,0,0,0,1
457,9994.625,1.0,0,0,0,0,0,0,0,1
458,9993.625,1.0,0,0,0,0,0,1,0,0
459,9992.625,1.0,0,0,0,0,0,0,0,1
460,9991.625,1.0,0,0,0,0,0,1,0,0
461,9990.625,1.0,0,1,0,0,0,0,0,0
462,9991.625,1.0,0,0,0,0,0,0,0,1
463,9990.625,1.0,0,0,0,0,0,0,0,1
464,9989.625,1.0,0,0,0,0,0,0,0,1
465,9988.625,1.0,0,0,0,0,0,0,0,1
466,9987.625,1.0,0,0,1,0,0,0,0,0
467,9989.625,1.0,0,1,0,0,0,0,0,0
468,9990.625,1.0,0,1,0,0,0,0,0,0
469,9991.625,1.0,0,1,0,0,0,0,0,0
470,9992.625,1.0,0,0,0,0,0,0,0,1
471,9991.625,1.0,0,1,0,0,0,0,0,0
472,9992.625,1.0,0,0,0,0,0,1,0,0
473,9991.625,1.0,0,1,0,0,0,0,0,0
474,9992.625,1.0,0,0,0,0,0,1,0,0
475,9991.625,1.0,0,1,0,0,0,0,0,0
476,9992.625,1.0,0,1,0,0,0,0,0,0
477,9993.625,1.0,0,0,0,0,0,1,0,0
478,9992.625,1.0,0,0,0,1,0,0,0,0
479,9992.625,1.0,0,0,0,0,0,0,0,1
480,9991.625,1.0,0,0,0,0,0,1,0,0
481,9990.625,1.0,0,1,0,0,0,0,0,0
482,9991.625,1.0,0,0,1,0,0,0,0,0
483,9993.625,1.0,0,0,0,0,0,0,0,1
484,9992.625,1.0,0,0,0,0,0,1,0,0
485,9991.625,1.0,0,1,0,0,0,0,0,0
486,9992.625,1.0,0,0,0,1,0,0,0,0
487,9992.625,1.0,0,0,0,0,0,0,0,1
488,9991.625,1.0,0,0,0,0,0,1,0,0
489,9990.625,1.0,0,0,0,0,0,1,0,0
490,9989.625,1.0,0,0,0,0,0,0,0,1
491,9988.625,1.0,0,0,0,0,0,0,0,1
492,9987.625,1.0,0,0,0,0,0,1,0,0
493,9986.625,1.0,0,1,0,0,0,0,0,0
494,9987.625,1.0,0,0,0,0,0,0,1,0
495,9985.625,1.0,0,1,0,0,0,0,0,0
496,9986.625,1.0,0,0,0,0,0,1,0,0
497,9985.625,1.0,0,0,1,0,0,0,0,0
498,9987.625,1.0,0,0,1,0,0,0,0,0
499,9989.625,1.0,0,0,0,0,0,1,0,0
500,9988.625,1.0,0,1,0,0,0,0,0,0
501,9989.625,1.0,0,0,0,0,0,0,0,1
502,9988.625,1.0,0,1,0,0,0,0,0,0
503,9989.625,1.0,0,1,0,0,0,0,0,0
504,9990.625,1.0,0,0,0,0,0,0,0,1
505,9989.625,1.0,0,0,1,0,0,0,0,0
506,9991.625,1.0,0,1,0,0,0,0,0,0
507,9992.625,1.0,0,0,0,1,0,0,0,0
508,9992.625,1.0,0,0,0,0,0,1,0,0
509,9991.625,1.0,0,0,0,0,0,0,0,1
510,9990.625,1.0,0,0,0,0,0,0,0,1
511,9989.625,1.0,0,0,0,0,0,0,0,1
512,9988.625,1.0,0,0,0,0,0,1,0,0
513,9987.625,1.0,0,0,0,0,0,1,0,0
