Round,Money,Initial Bet,BLACKJACK,WIN,DOUBLE_WIN,PUSH,DOUBLE_BUST,BUST,DOUBLE_LOSE,LOSE
306,10104.0,1.0,0,0,0,0,0,0,0,1
307,10103.0,1.0,0,0,0,0,0,1,0,0
308,10102.0,1.0,0,1,0,0,0,0,0,0
309,10103.0,1.0,0,0,0,0,0,0,0,1
310,10102.0,1.0,0,0,0,0,0,0,0,1
311,10101.0,1.0,0,0,0,0,0,0,0,1
312,10100.0,1.0,0,0,0,0,0,0,0,1
313,10099.0,1.0,0,1,0,0,0,0,0,0
314,10100.0,1.0,0,0,0,0,0,1,0,0
315,10099.0,1.0,0,1,0,0,0,0,0,0
316,10100.0,1.0,0,1,0,0,0,0,0,0
317,10101.0,1.0,0,0,0,0,0,0,0,1
318,10100.0,1.0,0,0,0,0,0,0,0,1
319,10099.0,1.0,0,0,0,0,0,0,0,1
320,10098.0,1.5,0,1,0,0,0,0,0,0
321,10099.5,1.5,0,1,0,0,0,0,0,0
322,10101.0,1.25,0,0,0,0,0,0,0,1
323,10099.75,1.5,0,1,0,0,0,0,0,0
324,10101.25,1.0,0,1,0,0,0,0,0,0
325,10102.25,1.0,0,1,0,0,0,0,0,0
326,10103.25,1.0,0,1,0,0,0,0,0,0
327,10104.25,1.0,0,0,0,0,0,1,0,0
328,10103.25,1.0,0,1,0,0,0,0,0,0
329,10104.25,1.0,0,0,0,0,0,0,0,1
330,10103.25,1.0,0,0,1,0,0,0,0,0
331,10105.25,1.0,0,0,0,0,0,1,0,0
332,10104.25,1.0,0,1,0,0,0,0,0,0
333,10105.25,1.0,0,0,0,0,0,1,0,0
334,10104.25,1.0,0,0,0,0,0,0,0,1
335,10103.25,1.0,0,0,0,0,0,1,0,0
336,10102.25,1.0,0,1,0,0,0,0,0,0
337,10103.25,1.0,0,0,0,0,0,0,0,1
338,10102.25,1.5,0,0,0,1,0,0,0,0
339,10102.25,1.0,0,1,0,0,0,0,0,0
340,10103.25,1.25,0,2,0,0,0,0,0,0
341,10105.75,1.0,0,0,0,1,0,0,0,0
342,10105.75,1.0,0,0,0,0,0,0,0,1
343,10104.75,1.0,0,0,0,0,0,0,0,1
344,10103.75,1.0,0,0,0,1,0,0,0,0
345,10103.75,1.0,0,0,0,1,0,0,0,0
346,10103.75,1.0,0,0,0,0,0,0,0,1
347,10102.75,1.0,1,0,0,0,0,0,0,0
348,10104.25,1.0,0,0,0,0,0,0,0,1
349,10103.25,1.0,0,0,0,1,0,0,0,0
350,10103.25,1.0,0,0,0,0,0,0,1,0
351,10101.25,1.0,0,0,0,0,0,0,0,1
352,10100.25,1.0,0,1,0,0,0,0,0,0
353,10101.25,1.0,0,0,0,1,0,0,0,0
354,10101.25,1.0,0,1,0,0,0,0,0,0
355,10102.25,1.0,0,1,0,0,0,0,0,0
356,10103.25,1.0,0,0,0,0,0,0,1,0
357,10101.25,1.0,0,0,0,0,0,0,0,1
358,10100.25,1.75,0,0,0,0,0,0,1,0
359,10096.75,3.5,0,0,0,0,0,0,0,1
360,10093.25,4.25,0,1,0,0,0,0,0,0
361,10097.5,4.0,0,0,0,0,0,0,0,1
362,10093.5,3.5,0,0,1,0,0,0,0,0
363,10100.5,3.5,1,0,0,1,0,0,0,0
364,10105.75,2.25,0,0,0,0,0,1,0,0
365,10103.5,3.25,1,0,0,0,0,0,0,0
366,10108.375,1.0,0,0,0,0,0,0,0,1
367,10107.375,1.0,0,0,0,1,0,0,0,0
368,10107.375,1.0,0,0,0,0,0,0,0,1
369,10106.375,1.0,0,0,0,1,0,0,0,0
370,10106.375,1.0,0,0,0,0,0,0,0,1
371,10105.375,1.25,0,1,0,0,0,0,0,0
372,10106.625,2.0,0,1,0,0,0,0,0,0
373,10108.625,3.25,0,0,0,0,0,0,0,1
374,10105.375,3.25,1,0,0,0,0,0,0,0
375,10110.25,1.5,0,0,0,0,0,0,0,1
376,10108.75,2.75,0,0,0,0,0,1,0,0
377,10106.0,3.75,0,1,0,0,0,0,0,0
378,10109.75,2.75,0,0,1,0,0,0,0,0
379,10115.25,3.75,0,0,0,0,0,0,0,1
380,10111.5,1.0,0,1,0,0,0,0,0,0
381,10112.5,1.0,0,1,0,0,0,0,0,0
382,10113.5,1.0,0,0,0,0,0,1,0,0
383,10112.5,1.0,0,1,0,0,0,0,0,0
384,10113.5,1.0,0,1,0,0,0,0,0,0
385,10114.5,1.0,0,0,1,0,0,0,0,0
386,10116.5,1.0,0,0,0,0,0,0,0,1
387,10115.5,1.0,0,0,0,1,0,0,0,0
388,10115.5,1.0,1,0,0,0,0,0,0,0
389,10117.0,1.0,0,0,0,0,0,0,0,1
390,10116.0,1.0,0,0,0,0,0,0,0,1
391,10115.0,1.0,0,0,1,0,0,0,0,0
392,10117.0,1.0,0,1,0,0,0,0,0,0
393,10118.0,1.0,0,0,1,0,0,0,0,0
394,10120.0,1.0,0,0,0,0,0,0,0,1
395,10119.0,1.0,0,0,0,0,0,1,0,0
396,10118.0,1.0,0,0,0,0,0,0,0,1
397,10117.0,1.0,0,0,0,0,0,1,0,0
398,10116.0,1.0,0,0,0,0,0,0,1,0
399,10114.0,1.0,0,0,1,0,0,0,0,0
400,10116.0,1.0,0,0,0,0,0,1,0,0
401,10115.0,1.0,0,0,1,0,0,0,0,0
402,10117.0,1.0,0,1,0,0,0,0,0,0
403,10118.0,1.0,0,1,0,0,0,0,0,0
404,10119.0,1.0,0,1,0,0,0,0,0,0
405,10120.0,1.0,0,0,0,0,0,1,0,0
406,10119.0,1.0,0,1,0,0,0,0,0,0
407,10120.0,1.0,0,0,0,0,0,0,0,1
408,10119.0,1.0,0,0,0,1,0,0,0,0
409,10119.0,1.0,0,0,1,0,0,0,0,0
410,10121.0,1.0,0,0,0,0,0,0,1,0
411,10119.0,1.0,0,0,0,0,0,1,0,0
412,10118.0,1.0,0,0,0,0,0,0,1,0
413,10116.0,1.0,0,1,0,0,0,0,0,0
414,10117.0,1.0,0,0,0,0,0,0,1,0
415,10115.0,1.0,0,0,0,0,0,0,0,1
416,10114.0,1.0,0,0,0,1,0,0,0,0
417,10114.0,1.0,0,0,0,0,0,0,0,1
418,10113.0,1.0,0,0,0,0,0,0,0,1
419,10112.0,1.0,0,1,0,0,0,0,0,0
420,10113.0,1.0,0,0,0,0,0,0,0,1
421,10112.0,1.0,0,0,0,0,0,1,0,0
422,10111.0,1.0,0,1,0,0,0,0,0,0
423,10112.0,1.0,0,0,0,0,0,1,0,0
424,10111.0,1.0,0,1,0,0,0,0,0,0
425,10112.0,1.0,0,1,0,0,0,0,0,0
426,10113.0,1.0,0,0,0,0,0,1,0,0
427,10112.0,1.0,0,0,0,0,0,0,0,1
428,10111.0,1.0,0,0,0,1,0,0,0,0
429,10111.0,1.0,0,0,0,0,0,0,0,1
430,10110.0,1.0,0,0,0,0,0,0,0,1
431,10109.0,1.0,0,1,0,0,0,0,0,0
432,10110.0,1.0,0,0,0,0,0,1,0,0
433,10109.0,1.0,0,1,0,0,0,0,0,0
434,10110.0,1.0,0,0,0,0,0,0,0,1
435,10109.0,1.5,0,1,0,0,0,0,0,0
436,10110.5,1.0,0,0,0,0,0,0,0,1
437,10109.5,1.0,0,0,1,0,0,0,0,0
438,10111.5,1.0,0,1,0,0,0,0,0,0
439,10112.5,1.0,0,0,0,1,0,0,0,0
440,10112.5,1.0,0,0,0,0,0,0,0,1
441,10111.5,1.0,0,0,0,0,0,0,1,0
442,10109.5,1.75,0,0,0,1,0,0,0,0
443,10109.5,1.75,0,0,0,0,0,1,0,0
444,10107.75,1.5,0,1,0,0,0,0,0,0
445,10109.25,1.5,0,0,1,0,0,0,0,0
446,10112.25,1.25,0,1,0,0,0,0,0,0
447,10113.5,1.75,0,0,0,1,0,0,0,0
448,10113.5,1.0,0,0,0,1,0,0,0,0
449,10113.5,1.0,0,0,0,0,0,1,0,0
450,10112.5,1.0,0,0,0,0,0,0,0,1
451,10111.5,1.0,0,0,0,0,0,1,0,0
452,10110.5,1.0,1,0,0,0,0,0,0,0
453,10112.0,1.0,0,1,0,0,0,0,0,0
454,10113.0,1.0,0,0,0,1,0,0,0,0
455,10113.0,1.0,0,0,0,0,0,0,0,1
456,10112.0,1.0,0,1,0,0,0,0,0,0
457,10113.0,1.0,0,0,0,0,0,0,0,1
458,10112.0,1.0,0,1,0,0,0,0,0,0
459,10113.0,1.0,0,0,0,0,0,0,0,1
460,10112.0,1.0,0,0,0,0,0,0,0,2
461,10110.0,1.0,0,1,0,0,0,0,0,0
462,10111.0,1.0,0,0,0,1,0,0,0,0
463,10111.0,1.0,0,0,0,0,0,0,0,1
464,10110.0,1.0,0,1,0,0,0,0,0,0
465,10111.0,1.25,1,0,0,0,0,0,0,0
466,10112.875,1.0,1,0,0,0,0,0,0,0
467,10114.375,1.0,0,0,0,1,0,0,0,0
468,10114.375,1.0,1,0,0,0,0,0,0,0
469,10115.875,1.0,0,0,0,0,0,0,1,0
470,10113.875,1.0,0,0,0,0,0,0,0,1
471,10112.875,1.0,0,1,0,0,0,0,0,0
472,10113.875,1.0,0,0,0,1,0,0,0,0
473,10113.875,1.0,0,1,0,0,0,0,0,0
474,10114.875,1.0,0,0,1,0,0,0,0,0
475,10116.875,1.0,0,1,0,0,0,0,0,0
476,10117.875,1.0,0,0,0,0,0,1,0,0
477,10116.875,1.0,0,1,0,0,0,0,0,0
478,10117.875,1.0,0,0,0,0,0,1,0,0
479,10116.875,1.0,0,0,0,0,0,1,0,0
480,10115.875,1.0,1,0,0,0,0,0,0,0
481,10117.375,1.0,0,1,0,0,0,0,0,0
482,10118.375,1.0,0,1,0,0,0,0,0,0
483,10119.375,1.0,0,0,0,0,0,0,0,1
484,10118.375,1.0,0,1,0,0,0,0,0,0
485,10119.375,1.0,0,0,0,0,0,0,0,1
486,10118.375,1.0,0,0,0,0,0,0,0,2
487,10116.375,1.0,0,1,0,0,0,0,0,0
488,10117.375,1.0,0,1,0,0,0,0,0,0
489,10118.375,1.0,0,0,1,0,0,0,0,0
490,10120.375,1.0,0,1,0,0,0,0,0,0
491,10121.375,1.0,0,1,0,0,0,0,0,0
492,10122.375,1.0,0,1,0,0,0,0,0,0
493,10123.375,1.0,0,1,0,0,0,0,0,0
494,10124.375,1.0,0,1,0,0,0,0,0,0
495,10125.375,1.0,0,0,0,0,0,1,0,0
496,10124.375,1.0,0,0,0,0,0,0,0,1
497,10123.375,1.0,0,1,0,0,0,0,0,0
498,10124.375,1.0,0,0,0,0,0,0,0,1
499,10123.375,1.0,0,1,0,0,0,0,0,0
500,10124.375,1.0,0,0,0,0,0,0,0,1
501,10123.375,1.0,0,0,0,0,0,0,0,1
502,10122.375,1.0,0,0,0,0,0,0,0,1
503,10121.375,1.0,0,0,0,0,0,1,0,0
504,10120.375,1.0,0,0,0,0,0,0,0,1
505,10119.375,1.0,0,1,0,0,0,0,0,0
506,10120.375,1.0,0,0,1,0,0,0,0,0
507,10122.375,1.0,0,1,0,0,0,0,0,0
508,10123.375,1.0,0,1,0,0,0,0,0,0
509,10124.375,1.0,0,0,0,0,0,0,0,1
510,10123.375,1.0,0,0,0,0,0,0,0,1
511,10122.375,1.0,0,1,0,0,0,0,0,0
512,10123.375,1.0,0,0,0,0,0,1,0,0
513,10122.375,1.0,0,0,0,1,0,0,0,0
