Round,Money,Initial Bet,BLACKJACK,WIN,DOUBLE_WIN,PUSH,DOUBLE_BUST,BUST,DOUBLE_LOSE,LOSE
118,9990.0,1.0,0,0,0,1,0,0,0,0
119,9990.0,1.0,0,0,0,0,0,1,0,0
120,9989.0,1.0,1,1,0,0,0,0,0,0
121,9991.5,1.0,0,0,0,0,0,1,0,0
122,9990.5,1.0,0,0,0,1,0,0,0,0
123,9990.5,1.0,0,0,0,0,0,0,0,1
124,9989.5,1.0,0,1,0,0,0,0,0,0
125,9990.5,1.0,0,1,0,0,0,0,0,0
126,9991.5,1.0,0,1,0,0,0,0,0,0
127,9992.5,1.0,0,0,0,0,0,0,0,1
128,9991.5,1.0,0,0,0,0,0,1,0,0
129,9990.5,1.0,0,2,0,0,0,0,0,0
130,9992.5,1.0,0,0,0,0,0,0,0,1
131,9991.5,1.0,0,1,0,0,0,0,0,0
132,9992.5,1.0,0,0,0,0,0,1,0,0
133,9991.5,1.0,0,0,0,0,0,0,0,1
134,9990.5,1.0,0,0,0,0,0,0,0,1
135,9989.5,1.0,0,1,0,0,0,0,0,0
136,9990.5,1.0,0,0,0,0,0,0,0,1
137,9989.5,1.0,0,1,0,0,0,0,0,0
138,9990.5,1.0,0,0,0,0,0,0,0,1
139,9989.5,1.0,0,1,0,0,0,0,0,0
140,9990.5,1.0,0,0,0,0,0,0,0,1
141,9989.5,1.0,0,1,0,0,0,0,0,0
142,9990.5,1.0,0,0,0,0,0,0,1,0
143,9988.5,1.0,0,1,0,0,0,0,0,0
144,9989.5,1.0,0,0,0,0,0,0,0,1
145,9988.5,1.0,0,1,0,0,0,0,0,0
146,9989.5,1.0,0,0,0,0,0,0,0,1
147,9988.5,1.0,0,1,0,0,0,0,0,0
148,9989.5,1.0,0,0,0,0,0,1,0,0
149,9988.5,1.0,0,0,0,0,0,0,0,1
150,9987.5,1.0,0,0,0,0,0,0,0,1
151,9986.5,1.0,0,0,0,0,0,1,0,0
152,9985.5,1.0,0,0,0,0,0,0,0,1
153,9984.5,1.0,0,1,0,0,0,0,0,0
154,9985.5,1.0,0,0,0,0,0,0,0,1
155,9984.5,1.0,0,0,0,0,0,1,0,0
156,9983.5,1.0,0,0,0,0,0,1,0,0
157,9982.5,1.0,0,0,0,0,0,0,0,1
158,9981.5,1.0,0,1,0,0,0,0,0,0
159,9982.5,1.0,0,1,0,0,0,0,0,0
160,9983.5,1.0,0,1,0,0,0,0,0,0
161,9984.5,1.0,0,0,0,0,0,1,0,0
162,9983.5,1.0,0,0,0,0,0,0,0,1
163,9982.5,1.0,0,0,0,0,0,1,0,0
164,9981.5,1.0,0,1,0,0,0,0,0,0
165,9982.5,1.0,0,0,0,0,0,1,0,0
166,9981.5,1.0,0,0,0,0,0,1,0,0
167,9980.5,1.0,0,0,0,0,0,0,0,1
168,9979.5,1.0,0,0,0,0,0,0,1,0
169,9977.5,1.0,0,0,0,1,0,0,0,0
170,9977.5,1.0,0,0,0,1,0,0,0,0
171,9977.5,1.0,0,0,0,0,0,0,0,1
172,9976.5,1.0,0,0,0,0,0,0,0,1
173,9975.5,1.0,0,0,0,1,0,0,0,0
174,9975.5,1.0,0,0,0,0,0,0,0,1
175,9974.5,1.0,0,0,0,0,0,1,0,0
176,9973.5,1.0,0,0,0,0,0,0,0,1
177,9972.5,1.0,0,0,0,0,0,0,0,1
178,9971.5,1.0,0,1,0,0,0,0,0,0
179,9972.5,1.0,0,1,0,0,0,0,0,0
180,9973.5,1.0,0,1,0,0,0,0,0,0
181,9974.5,1.0,0,1,0,0,0,0,0,0
182,9975.5,1.0,0,1,0,0,0,0,0,0
183,9976.5,1.0,0,0,0,1,0,0,0,1
184,9975.5,1.0,0,0,0,0,0,0,0,1
185,9974.5,1.25,0,0,0,0,0,1,0,0
186,9973.25,1.0,0,0,0,1,0,0,0,0
187,9973.25,1.0,0,1,0,0,0,0,0,0
188,9974.25,1.75,0,0,0,0,0,0,0,1
189,9972.5,1.75,0,1,0,0,0,0,0,0
190,9974.25,3.0,0,0,1,0,0,0,0,0
191,9980.25,3.0,0,1,0,0,0,0,0,0
192,9983.25,4.25,0,0,0,0,0,0,0,1
193,9979.0,4.5,0,1,0,0,0,0,0,0
194,9983.5,3.25,0,1,0,0,0,0,0,0
195,9986.75,1.0,0,1,0,0,0,0,0,0
196,9987.75,1.0,0,1,0,0,0,0,0,0
197,9988.75,1.0,0,0,0,0,0,0,0,1
198,9987.75,1.0,0,1,0,0,0,0,0,0
199,9988.75,1.0,0,1,0,0,0,0,0,0
200,9989.75,1.0,0,0,0,0,0,0,0,1
201,9988.75,1.0,0,0,0,0,0,0,0,2
202,9986.75,1.0,0,0,0,0,0,0,0,1
203,9985.75,1.0,0,0,1,0,0,0,0,0
204,9987.75,1.0,0,0,0,0,0,0,0,1
205,9986.75,1.0,0,1,0,0,0,0,0,0
206,9987.75,1.0,0,1,0,0,0,0,0,0
207,9988.75,1.0,0,1,0,0,0,0,0,0
208,9989.75,1.0,0,0,0,0,0,0,0,1
209,9988.75,1.0,1,0,0,0,0,0,0,0
210,9990.25,1.0,0,0,1,0,0,0,0,0
211,9992.25,1.0,0,0,1,0,0,0,0,0
212,9994.25,1.0,0,1,0,0,0,0,0,0
213,9995.25,1.0,0,1,0,0,0,0,0,0
214,9996.25,1.0,0,0,0,0,0,0,0,1
215,9995.25,1.0,0,0,0,1,0,0,0,0
216,9995.25,1.0,0,0,0,0,0,0,0,1
217,9994.25,1.0,0,1,0,0,0,0,0,0
218,9995.25,1.25,0,2,0,0,0,0,0,0
219,9997.75,1.75,0,1,0,0,0,0,0,0
220,9999.5,3.0,0,1,0,0,0,0,0,0
221,10002.5,3.25,0,0,0,0,0,0,0,1
222,9999.25,3.25,0,1,0,0,0,0,0,0
223,10002.5,3.0,0,0,0,0,0,0,0,1
224,9999.5,3.25,0,0,0,0,0,0,0,1
225,9996.25,4.75,0,0,0,0,0,1,0,0
226,9991.5,3.5,0,0,0,0,0,1,0,0
227,9988.0,2.25,0,0,0,0,0,0,1,0
228,9983.5,3.5,0,0,0,0,0,0,0,1
229,9980.0,2.5,0,1,0,0,0,0,0,0
230,9982.5,1.0,0,0,0,0,0,1,0,0
231,9981.5,1.0,0,0,0,0,0,0,0,1
232,9980.5,1.0,0,0,0,0,0,1,0,0
233,9979.5,1.0,0,0,1,0,0,0,0,0
234,9981.5,1.0,0,0,0,0,0,1,0,0
235,9980.5,1.0,0,0,0,0,0,1,0,0
236,9979.5,1.0,0,0,0,0,0,0,0,1
237,9978.5,1.0,0,0,0,0,0,0,0,1
238,9977.5,1.0,0,0,0,1,0,0,0,0
239,9977.5,1.0,0,0,0,0,0,0,0,1
240,9976.5,1.0,0,0,0,1,0,0,0,0
241,9976.5,1.0,0,0,0,1,0,0,0,0
242,9976.5,1.0,0,0,1,0,0,0,0,0
243,9978.5,1.0,0,0,0,0,0,1,0,0
244,9977.5,1.0,0,1,0,0,0,0,0,0
245,9978.5,1.0,0,0,0,0,0,0,0,2
246,9976.5,1.0,0,1,0,0,0,0,0,0
247,9977.5,1.0,0,1,0,0,0,0,0,0
248,9978.5,1.25,0,0,0,0,0,0,0,2
249,9976.0,2.5,0,0,1,0,0,0,0,0
250,9981.0,3.0,0,0,0,0,0,0,0,1
251,9978.0,5.0,0,1,0,0,0,0,0,0
252,9983.0,3.75,0,0,0,0,0,0,0,1
253,9979.25,5.25,0,1,0,0,0,0,0,0
254,9984.5,7.0,0,1,0,0,0,0,0,0
255,9991.5,7.25,0,0,0,0,0,1,0,0
256,9984.25,8.25,0,0,0,0,0,0,0,1
257,9976.0,8.75,0,0,0,1,0,0,0,0
258,9976.0,7.25,0,1,0,0,0,0,0,0
259,9983.25,8.25,0,1,0,0,0,0,0,0
260,9991.5,9.0,0,1,0,0,0,0,0,0
261,10000.5,9.25,0,1,0,0,0,0,0,0
262,10009.75,9.5,0,0,0,0,0,1,0,0
263,10000.25,9.75,0,1,0,0,0,0,0,0
264,10010.0,9.5,0,0,1,0,0,0,0,0
265,10029.0,9.25,1,0,0,0,0,0,0,0
266,10042.875,7.25,0,0,0,0,0,0,0,1
267,10035.625,7.5,0,0,0,0,0,0,0,1
268,10028.125,1.0,0,0,0,1,0,0,0,0
269,10028.125,1.0,0,0,0,1,0,0,0,0
270,10028.125,1.0,0,0,0,0,0,0,0,1
271,10027.125,1.0,0,0,0,0,0,0,0,1
272,10026.125,1.0,0,0,0,0,0,0,0,1
273,10025.125,1.0,0,0,0,1,0,0,0,0
274,10025.125,1.0,0,0,0,0,0,0,0,1
275,10024.125,1.0,0,0,0,1,0,0,0,0
276,10024.125,1.0,0,1,0,0,0,0,0,0
277,10025.125,1.0,0,1,0,0,0,0,0,0
278,10026.125,1.0,0,0,0,0,0,0,1,0
279,10024.125,1.0,0,1,0,0,0,0,0,0
280,10025.125,1.0,0,1,0,0,0,0,0,0
281,10026.125,1.0,0,1,0,0,0,0,0,0
282,10027.125,1.0,0,0,0,0,0,0,0,1
283,10026.125,1.0,0,0,0,0,0,0,0,1
284,10025.125,1.75,0,0,0,0,0,0,0,1
285,10023.375,3.0,0,1,0,0,0,0,0,0
286,10026.375,3.5,0,0,0,1,0,0,0,0
287,10026.375,2.25,0,0,0,0,0,0,0,1
288,10024.125,3.25,0,0,0,0,0,0,0,1
289,10020.875,3.25,0,1,0,0,0,0,0,0
290,10024.125,3.25,0,0,0,0,0,0,0,1
291,10020.875,1.75,0,0,0,0,0,0,0,1
292,10019.125,1.0,0,0,0,0,0,0,0,1
293,10018.125,1.0,0,0,0,0,0,0,1,0
294,10016.125,1.0,0,1,0,0,0,0,0,0
295,10017.125,1.0,0,0,0,0,0,0,0,1
296,10016.125,1.0,0,0,0,0,0,0,0,1
297,10015.125,1.0,0,1,0,0,0,0,0,0
298,10016.125,1.0,0,1,0,0,0,0,0,0
299,10017.125,1.0,0,0,0,0,0,0,1,0
300,10015.125,1.0,0,0,0,0,0,0,0,1
301,10014.125,1.0,0,0,0,0,0,0,0,1
302,10013.125,1.0,0,0,1,0,0,0,0,0
303,10015.125,1.25,0,0,0,0,0,0,0,1
304,10013.875,1.25,0,0,0,1,0,0,0,0
305,10013.875,1.0,0,1,0,0,0,0,0,0
306,10014.875,1.0,0,0,0,0,0,0,0,1
307,10013.875,1.0,0,0,0,0,0,0,1,0
308,10011.875,1.0,0,1,0,0,0,0,0,0
309,10012.875,1.0,0,0,1,0,0,0,0,0
310,10014.875,1.0,0,0,0,0,0,0,0,1
311,10013.875,1.0,1,0,0,0,0,0,0,0
312,10015.375,1.0,0,1,0,0,0,0,0,0
313,10016.375,1.0,0,0,0,0,0,0,0,1
314,10015.375,1.0,0,0,0,1,0,0,0,0
315,10015.375,1.0,0,2,0,0,0,0,0,0
316,10017.375,1.25,0,0,0,0,0,0,0,1
317,10016.125,1.0,0,0,0,0,0,1,0,0
318,10015.125,1.0,0,0,0,0,0,1,0,0
319,10014.125,1.0,0,0,0,1,0,0,0,0
320,10014.125,1.0,0,0,0,0,0,0,0,1
321,10013.125,1.0,0,1,0,0,0,0,0,0
322,10014.125,1.0,0,0,0,0,0,0,0,1
323,10013.125,1.0,0,0,0,0,0,0,1,0
324,10011.125,2.0,0,0,0,0,0,0,0,1
325,10009.125,2.0,0,0,0,1,0,0,0,0
326,10009.125,1.0,0,1,0,0,0,0,0,0
327,10010.125,1.0,0,1,0,0,0,0,0,0
328,10011.125,1.0,0,0,0,0,0,0,1,0
329,10009.125,1.0,0,1,0,0,0,0,0,0
330,10010.125,1.0,0,0,0,0,0,1,0,0
331,10009.125,1.0,0,1,0,0,0,0,0,0
332,10010.125,1.0,0,1,0,0,0,0,0,0
333,10011.125,1.0,0,0,0,0,0,0,0,1
334,10010.125,1.0,0,0,0,0,0,1,0,0
335,10009.125,1.0,1,0,0,0,0,0,0,0
336,10010.625,1.0,0,1,0,0,0,0,0,0
337,10011.625,1.0,0,0,0,0,0,0,0,1
338,10010.625,1.0,0,1,0,0,0,0,0,0
339,10011.625,1.0,0,1,0,0,0,0,0,0
340,10012.625,1.0,0,0,0,0,0,1,0,0
341,10011.625,1.0,0,0,0,1,0,0,0,0
342,10011.625,1.0,0,1,0,0,0,0,0,0
343,10012.625,1.0,0,0,0,1,0,0,0,0
344,10012.625,1.0,0,0,0,1,0,0,0,0
345,10012.625,1.0,0,1,0,0,0,0,0,0
346,10013.625,1.0,1,0,0,0,0,0,0,0
347,10015.125,1.0,0,0,0,1,0,0,0,0
348,10015.125,1.0,0,1,0,0,0,0,0,0
349,10016.125,1.0,1,0,0,0,0,0,0,0
350,10017.625,1.0,0,0,0,1,0,0,0,0
351,10017.625,1.0,0,0,0,1,0,0,0,0
352,10017.625,1.0,0,0,0,0,0,1,0,0
353,10016.625,1.0,0,0,0,0,0,0,0,1
354,10015.625,1.0,0,0,0,1,0,0,0,0
355,10015.625,1.0,1,0,0,0,0,0,0,0
356,10017.125,1.0,0,0,0,1,0,0,0,0
357,10017.125,1.0,0,0,0,0,0,0,0,1
358,10016.125,1.0,1,0,0,0,0,0,0,0
359,10017.625,1.0,0,0,0,0,0,0,0,1
360,10016.625,1.0,0,0,0,0,0,0,0,1
361,10015.625,1.0,0,0,0,1,0,0,0,0
362,10015.625,1.0,0,1,0,0,0,0,0,0
363,10016.625,1.0,0,0,0,0,0,0,1,0
364,10014.625,1.0,0,1,0,0,0,0,0,0
365,10015.625,1.0,0,1,0,0,0,0,0,0
366,10016.625,1.0,0,0,1,0,0,0,0,0
367,10018.625,1.0,0,0,0,0,0,0,0,2
368,10016.625,1.0,0,2,0,0,0,0,0,0
369,10018.625,1.0,0,1,0,0,0,0,0,0
370,10019.625,1.0,0,0,0,0,0,0,0,1
371,10018.625,1.0,0,1,0,0,0,0,0,0
372,10019.625,1.0,0,1,0,0,0,0,0,0
373,10020.625,1.0,0,0,0,0,0,0,0,1
374,10019.625,1.0,1,0,0,0,0,0,0,0
375,10021.125,1.0,0,1,0,0,0,0,0,0
376,10022.125,1.0,0,0,0,0,0,0,0,1
377,10021.125,1.0,0,0,0,0,0,0,0,1
378,10020.125,1.0,0,1,0,0,0,0,0,0
379,10021.125,1.0,0,1,0,0,0,0,0,0
380,10022.125,1.0,0,0,0,0,0,0,0,1
381,10021.125,1.0,0,0,0,0,0,0,0,1
382,10020.125,1.0,0,0,0,0,0,0,0,1
383,10019.125,1.0,1,0,0,0,0,0,0,0
384,10020.625,1.0,0,0,0,0,0,0,0,1
385,10019.625,1.0,0,0,0,1,0,0,0,0
386,10019.625,1.0,0,0,0,0,0,0,0,1
387,10018.625,1.0,0,0,0,0,0,1,0,0
388,10017.625,1.0,1,0,0,0,0,0,0,0
389,10019.125,1.0,0,0,0,1,0,0,0,0
390,10019.125,1.0,0,2,0,0,0,0,0,0
391,10021.125,1.0,0,2,0,0,0,0,0,0
392,10023.125,1.0,0,0,0,0,0,0,0,1
393,10022.125,1.0,0,1,0,0,0,0,0,0
394,10023.125,1.0,0,0,0,1,0,0,0,0
395,10023.125,1.0,0,0,0,0,0,0,0,1
396,10022.125,1.0,0,0,0,0,0,0,0,1
397,10021.125,1.0,0,0,1,0,0,0,0,0
398,10023.125,1.0,0,0,0,0,0,1,0,0
399,10022.125,1.0,0,0,0,1,0,0,0,0
400,10022.125,1.0,0,0,0,0,0,0,0,1
401,10021.125,1.0,0,1,0,0,0,0,0,0
402,10022.125,1.0,0,0,0,0,0,1,0,0
403,10021.125,1.0,0,0,0,0,0,1,0,0
404,10020.125,1.0,0,0,0,1,0,0,0,0
405,10020.125,1.0,0,0,0,0,0,0,0,1
406,10019.125,1.0,0,0,1,0,0,0,0,0
407,10021.125,1.0,0,1,0,0,0,0,0,0
408,10022.125,1.0,0,0,0,0,0,0,0,1
409,10021.125,1.0,0,1,0,0,0,0,0,0
410,10022.125,1.0,0,0,0,0,0,1,0,0
411,10021.125,1.0,1,0,0,0,0,0,0,0
412,10022.625,1.0,0,0,0,0,0,1,0,0
413,10021.625,1.0,1,0,0,0,0,0,0,0
414,10023.125,1.0,0,1,0,0,0,0,0,0
415,10024.125,1.0,0,0,0,0,0,0,0,1
416,10023.125,1.0,0,1,0,0,0,0,0,0
417,10024.125,1.0,0,1,0,0,0,0,0,0
418,10025.125,1.0,0,1,0,0,0,0,0,0
419,10026.125,1.0,0,0,0,1,0,0,0,0
420,10026.125,1.0,0,0,0,0,0,0,0,1
421,10025.125,1.0,0,1,0,0,0,0,0,0
422,10026.125,1.0,0,1,0,0,0,0,0,0
423,10027.125,1.0,0,1,0,0,0,0,0,0
424,10028.125,1.0,0,0,0,0,0,0,0,1
425,10027.125,1.0,0,0,0,0,0,0,0,1
426,10026.125,1.0,0,0,0,0,0,0,0,1
427,10025.125,1.0,0,0,0,0,0,0,0,1
428,10024.125,1.0,0,0,0,0,0,0,0,1
429,10023.125,1.0,0,0,0,0,0,0,0,1
430,10022.125,1.0,0,0,0,0,0,1,0,0
431,10021.125,1.0,0,1,0,0,0,0,0,0
432,10022.125,1.0,0,1,0,0,0,0,0,0
433,10023.125,1.0,0,1,0,0,0,0,0,0
434,10024.125,1.0,0,0,0,0,0,1,0,0
435,10023.125,1.0,0,1,0,0,0,0,0,0
436,10024.125,1.5,0,0,0,0,0,0,1,0
437,10021.125,2.5,0,0,0,0,0,1,0,0
438,10018.625,2.25,0,0,0,0,0,0,0,1
439,10016.375,3.75,0,0,0,0,0,0,0,1
440,10012.625,3.5,0,0,0,1,0,0,0,0
441,10012.625,3.5,0,0,0,0,0,0,0,1
442,10009.125,3.0,0,1,0,0,0,0,0,0
443,10012.125,3.5,0,0,0,0,0,0,0,1
444,10008.625,3.75,0,1,0,0,0,0,0,0
445,10012.375,4.0,0,1,0,0,0,0,0,0
446,10016.375,3.5,0,0,0,0,0,1,0,0
447,10012.875,3.0,0,1,0,0,0,0,0,0
448,10015.875,3.5,0,0,0,1,0,0,0,0
449,10015.875,5.0,0,0,0,0,0,0,0,1
450,10010.875,5.0,0,1,0,0,0,0,0,0
451,10015.875,5.75,0,1,0,0,0,0,0,0
452,10021.625,8.75,0,0,0,0,0,0,0,1
453,10012.875,10.0,0,0,0,0,0,0,1,0
454,9992.875,11.75,0,0,0,0,0,1,0,0
455,9981.125,11.75,0,0,0,0,0,1,0,0
456,9969.375,13.25,0,1,0,0,0,0,0,0
457,9982.625,13.75,0,0,0,0,0,1,0,0
458,9968.875,12.75,0,0,0,0,0,0,0,1
459,9956.125,12.5,0,0,0,0,0,0,0,1
460,9943.625,10.5,0,1,0,0,0,0,0,0
461,9954.125,1.0,0,0,0,0,0,0,0,1
462,9953.125,1.0,0,0,0,0,0,0,0,1
463,9952.125,1.0,0,1,0,0,0,0,0,0
464,9953.125,1.0,0,0,0,0,0,0,0,1
465,9952.125,1.0,0,0,0,0,0,0,1,0
466,9950.125,1.5,1,0,0,0,0,0,0,0
467,9952.375,1.25,0,1,0,0,0,0,0,0
468,9953.625,1.0,0,1,0,0,0,0,0,0
469,9954.625,1.5,0,1,0,0,0,0,0,0
470,9956.125,3.0,0,1,0,0,0,0,0,0
471,9959.125,2.5,0,0,1,0,0,0,0,0
472,9964.125,3.0,0,0,0,0,0,0,0,1
473,9961.125,2.5,0,1,0,0,0,0,0,0
474,9963.625,1.5,0,0,0,0,0,0,0,1
475,9962.125,1.5,0,0,0,0,0,0,1,0
476,9959.125,2.25,0,1,0,0,0,0,0,0
477,9961.375,2.25,0,0,0,0,0,0,0,1
478,9959.125,3.75,0,1,0,0,0,0,0,0
479,9962.875,3.25,0,0,0,1,0,0,0,0
480,9962.875,2.25,0,0,0,0,0,0,0,1
481,9960.625,3.0,0,0,0,0,0,1,0,0
482,9957.625,3.5,0,0,0,0,0,0,0,1
483,9954.125,2.75,0,1,0,0,0,0,0,0
484,9956.875,2.5,0,0,0,0,0,1,0,0
485,9954.375,1.75,0,1,0,0,0,0,0,0
486,9956.125,2.5,0,0,0,0,0,0,0,1
487,9953.625,2.75,0,0,0,0,0,0,0,1
488,9950.875,5.25,0,0,0,0,0,0,0,1
489,9945.625,4.75,0,0,0,1,0,0,0,0
490,9945.625,3.25,0,0,0,0,0,0,0,1
491,9942.375,3.75,0,0,0,0,0,0,0,1
492,9938.625,4.5,0,0,0,0,0,1,0,0
493,9934.125,5.0,0,0,0,0,0,0,0,1
494,9929.125,6.0,0,0,0,0,0,1,0,0
495,9923.125,4.25,0,0,0,0,0,0,0,1
496,9918.875,2.25,0,0,0,0,0,0,0,1
497,9916.625,2.5,0,1,0,0,0,0,0,0
498,9919.125,2.0,0,1,0,0,0,0,0,0
499,9921.125,1.0,1,0,0,0,0,0,0,0
500,9922.625,1.0,0,1,0,0,0,0,0,0
501,9923.625,1.0,0,0,0,0,0,0,1,0
502,9921.625,1.0,0,0,0,0,0,0,1,0
503,9919.625,1.0,0,0,0,0,0,0,0,1
504,9918.625,1.0,0,0,0,0,0,0,0,1
505,9917.625,1.25,0,0,0,0,0,0,1,0
506,9915.125,2.0,0,1,0,0,0,0,0,0
507,9917.125,1.75,0,0,1,0,0,0,0,0
508,9920.625,2.5,0,0,0,0,0,0,0,1
509,9918.125,2.75,0,1,0,0,0,0,0,0
510,9920.875,2.0,0,0,0,0,0,1,0,0
511,9918.875,2.5,0,0,0,1,0,0,0,0
512,9918.875,2.0,0,1,0,0,0,0,0,0
513,9920.875,2.75,0,0,0,0,0,1,0,0
