Round,Money,Initial Bet,BLACKJACK,WIN,DOUBLE_WIN,PUSH,DOUBLE_BUST,BUST,DOUBLE_LOSE,LOSE
184,9994.25,1.0,0,1,0,0,0,0,0,0
185,9995.25,1.0,0,1,0,0,0,0,0,0
186,9996.25,1.0,0,1,0,0,0,0,0,0
187,9997.25,1.0,0,1,0,0,0,0,0,0
188,9998.25,1.0,0,0,0,0,0,0,0,1
189,9997.25,1.0,0,0,0,0,0,0,0,1
190,9996.25,1.0,0,0,1,0,0,0,0,0
191,9998.25,1.0,1,0,0,0,0,0,0,0
192,9999.75,1.0,0,0,0,0,0,0,0,1
193,9998.75,1.0,0,1,0,0,0,0,0,0
194,9999.75,1.0,1,0,0,0,0,0,0,0
195,10001.25,1.0,0,0,0,0,0,0,1,0
196,9999.25,1.0,0,1,0,0,0,0,0,0
197,10000.25,1.0,0,0,0,0,0,0,0,1
198,9999.25,1.0,0,0,0,1,0,0,0,0
199,9999.25,1.0,0,0,0,0,0,1,0,0
200,9998.25,1.0,0,1,0,0,0,0,0,0
201,9999.25,1.0,0,0,0,0,0,0,0,1
202,9998.25,1.0,0,0,0,1,0,0,0,0
203,9998.25,1.0,0,0,0,0,0,0,1,0
204,9996.25,1.0,0,0,0,0,0,0,0,1
205,9995.25,1.0,0,1,0,0,0,0,0,0
206,9996.25,1.0,0,1,0,0,0,0,0,0
207,9997.25,1.0,0,0,0,0,0,0,0,1
208,9996.25,1.0,0,0,0,1,0,0,0,0
209,9996.25,1.0,0,0,0,0,0,0,0,1
210,9995.25,1.0,0,0,0,0,0,1,0,0
211,9994.25,1.0,0,1,0,0,0,0,0,0
212,9995.25,1.0,0,0,1,0,0,0,0,0
213,9997.25,1.0,0,0,0,1,0,0,0,0
214,9997.25,1.0,0,0,1,0,0,0,0,0
215,9999.25,1.0,0,1,0,0,0,0,0,0
216,10000.25,1.0,0,1,0,0,0,0,0,0
217,10001.25,1.0,0,0,0,0,0,0,1,0
218,9999.25,1.5,0,0,0,0,0,0,0,1
219,9997.75,1.0,0,0,0,0,0,1,0,0
220,9996.75,1.0,0,0,0,1,0,0,0,0
221,9996.75,1.0,0,0,0,1,0,0,0,0
222,9996.75,1.0,0,0,0,0,0,0,0,1
223,9995.75,1.0,0,0,0,0,0,1,0,0
224,9994.75,1.0,0,0,0,0,0,0,1,0
225,9992.75,1.75,0,0,0,1,0,0,0,0
226,9992.75,1.0,0,0,0,0,0,0,0,1
227,9991.75,2.25,0,0,0,0,0,0,0,1
228,9989.5,4.5,0,0,1,0,0,0,0,0
229,9998.5,5.25,0,1,0,0,0,0,0,0
230,10003.75,6.25,0,0,0,0,0,0,0,1
231,9997.5,6.5,0,0,0,0,0,1,0,0
232,9991.0,5.25,0,1,0,0,0,0,0,0
233,9996.25,1.0,0,1,0,0,0,0,0,0
234,9997.25,1.0,0,1,0,0,0,0,0,0
235,9998.25,1.0,0,1,0,0,0,0,0,0
236,9999.25,1.0,0,1,0,0,0,0,0,0
237,10000.25,1.0,0,1,0,0,0,0,0,0
238,10001.25,1.0,0,0,0,0,0,0,0,1
239,10000.25,1.0,0,0,0,0,0,1,0,0
240,9999.25,1.0,0,0,1,0,0,0,0,0
241,10001.25,1.0,0,0,0,0,0,0,0,1
242,10000.25,1.0,0,0,0,0,0,0,0,2
243,9998.25,1.25,0,0,0,0,0,0,0,1
244,9997.0,2.25,0,0,1,0,0,0,0,0
245,10001.5,1.5,0,0,0,0,0,0,0,1
246,10000.0,1.5,0,0,0,0,0,1,0,0
247,9998.5,1.5,0,0,0,0,0,0,0,1
248,9997.0,2.0,0,0,0,0,0,1,0,0
249,9995.0,2.5,0,0,1,0,0,0,0,0
250,10000.0,2.25,0,0,0,1,0,0,0,0
251,10000.0,2.5,0,1,0,0,0,0,0,0
252,10002.5,1.75,1,0,0,0,0,0,0,0
253,10005.125,1.0,0,1,0,0,0,0,0,0
254,10006.125,1.0,0,1,0,0,0,0,0,0
255,10007.125,1.0,0,0,0,0,0,0,0,1
256,10006.125,1.0,0,0,0,0,0,0,1,0
257,10004.125,1.0,0,0,0,0,0,0,0,1
258,10003.125,1.0,0,0,0,0,0,0,1,0
259,10001.125,1.75,0,0,0,0,0,0,0,1
260,9999.375,1.25,0,1,0,0,0,0,0,0
261,10000.625,1.75,1,0,0,0,0,0,0,0
262,10003.25,1.0,0,0,0,0,0,0,0,1
263,10002.25,1.0,0,0,0,0,0,1,0,0
264,10001.25,1.0,0,0,0,0,0,0,0,1
265,10000.25,1.0,0,1,0,0,0,0,0,0
266,10001.25,1.0,0,1,0,0,0,0,0,0
267,10002.25,1.0,0,0,0,0,0,1,0,0
268,10001.25,1.0,0,0,0,0,0,1,0,0
269,10000.25,1.0,0,0,0,0,0,0,0,1
270,9999.25,1.0,0,0,0,0,0,0,0,1
271,9998.25,1.0,0,0,0,0,0,0,0,2
272,9996.25,1.0,0,1,0,0,0,0,0,0
273,9997.25,1.0,0,1,0,0,0,0,0,0
274,9998.25,1.0,0,0,0,0,0,0,0,1
275,9997.25,1.0,0,1,0,0,0,0,0,0
276,9998.25,1.0,0,1,0,0,0,0,0,0
277,9999.25,1.0,0,1,0,0,0,0,0,0
278,10000.25,1.0,0,1,0,0,0,0,0,0
279,10001.25,1.0,0,0,0,0,0,0,0,1
280,10000.25,1.0,0,0,0,0,0,0,0,1
281,9999.25,1.0,0,0,0,0,0,0,1,0
282,9997.25,1.0,0,0,0,0,0,1,0,0
283,9996.25,1.0,0,1,0,0,0,0,0,0
284,9997.25,1.0,0,0,0,0,0,0,0,1
285,9996.25,1.0,0,0,0,0,0,1,0,0
286,9995.25,1.0,0,0,0,0,0,0,0,1
287,9994.25,1.0,0,0,0,0,0,1,0,0
288,9993.25,1.0,0,1,0,0,0,0,0,0
289,9994.25,1.0,0,0,0,0,0,1,0,0
290,9993.25,1.0,0,1,0,0,0,0,0,0
291,9994.25,1.0,0,0,0,1,0,0,0,0
292,9994.25,1.0,0,0,0,0,0,1,0,0
293,9993.25,1.0,0,0,1,0,0,0,0,0
294,9995.25,1.0,0,0,1,0,0,0,0,0
295,9997.25,1.0,0,0,0,0,0,0,0,1
296,9996.25,1.0,0,0,0,0,0,0,0,1
297,9995.25,1.0,0,0,0,0,0,0,0,2
298,9993.25,1.0,1,0,0,0,0,0,0,0
299,9994.75,1.0,0,0,0,0,0,0,0,1
300,9993.75,1.0,0,1,0,0,0,0,0,0
301,9994.75,1.0,0,1,0,0,0,0,0,0
302,9995.75,1.0,0,0,0,1,0,0,0,0
303,9995.75,1.0,0,0,0,0,0,0,0,1
304,9994.75,1.0,0,0,0,0,0,1,0,0
305,9993.75,1.0,0,1,0,0,0,0,0,0
306,9994.75,1.0,0,1,0,0,0,0,0,0
307,9995.75,1.0,0,0,0,0,0,0,1,0
308,9993.75,1.0,1,0,0,0,0,0,0,0
309,9995.25,1.0,0,0,0,0,0,1,0,0
310,9994.25,1.0,0,1,0,0,0,0,0,0
311,9995.25,1.0,0,0,0,0,0,0,0,1
312,9994.25,1.0,0,0,0,0,0,0,0,1
313,9993.25,1.0,1,0,0,0,0,0,0,0
314,9994.75,1.0,0,0,0,0,0,0,0,1
315,9993.75,1.0,0,0,0,0,0,1,0,0
316,9992.75,1.0,0,0,0,0,0,1,0,0
317,9991.75,1.0,0,1,0,0,0,0,0,0
318,9992.75,1.0,0,1,0,0,0,0,0,0
319,9993.75,1.0,0,0,0,0,0,0,0,1
320,9992.75,1.0,0,1,0,0,0,0,0,0
321,9993.75,1.0,0,0,1,0,0,0,0,0
322,9995.75,1.0,0,0,0,0,0,0,0,1
323,9994.75,1.0,0,1,0,0,0,0,0,0
324,9995.75,1.0,0,0,0,0,0,0,1,0
325,9993.75,1.0,0,1,0,0,0,0,0,0
326,9994.75,1.0,0,0,0,0,0,0,0,1
327,9993.75,1.0,0,1,0,0,0,0,0,0
328,9994.75,1.0,0,0,0,0,0,0,0,1
329,9993.75,1.0,0,0,0,0,0,0,0,1
330,9992.75,2.25,1,0,0,0,0,0,0,0
331,9996.125,2.25,0,1,0,0,0,0,0,0
332,9998.375,2.0,0,0,0,0,0,0,0,1
333,9996.375,1.5,0,1,0,0,0,0,0,0
334,9997.875,1.5,0,0,0,0,0,1,0,0
335,9996.375,1.25,1,0,0,0,0,0,0,0
336,9998.25,1.0,0,1,0,0,0,0,0,0
337,9999.25,1.0,0,1,0,0,0,0,0,0
338,10000.25,2.5,0,0,0,0,0,0,1,0
339,9995.25,4.25,0,0,0,0,0,1,0,0
340,9991.0,3.5,0,0,0,0,0,0,0,1
341,9987.5,5.0,0,1,0,0,0,0,0,0
342,9992.5,5.5,0,0,0,0,0,0,0,1
343,9987.0,6.0,0,1,0,0,0,0,0,0
344,9993.0,6.5,0,1,0,0,0,0,0,0
345,9999.5,7.0,0,0,0,0,0,0,0,1
346,9992.5,6.75,0,0,0,0,0,1,0,0
347,9985.75,6.75,0,0,0,0,0,0,0,1
348,9979.0,1.0,0,0,0,0,0,1,0,0
349,9978.0,1.0,0,0,0,1,0,0,0,0
350,9978.0,1.0,0,0,0,0,0,0,0,1
351,9977.0,1.0,0,0,0,0,0,0,0,1
352,9976.0,1.0,0,0,0,0,0,0,0,1
353,9975.0,1.0,0,0,0,0,0,1,0,0
354,9974.0,1.0,0,0,0,1,0,0,0,0
355,9974.0,1.0,0,0,1,0,0,0,0,0
356,9976.0,1.0,0,0,1,0,0,0,0,0
357,9978.0,1.0,0,2,0,0,0,0,0,0
358,9980.0,1.0,0,0,0,0,0,0,0,1
359,9979.0,1.5,0,0,0,0,0,0,0,1
360,9977.5,2.5,0,1,0,0,0,0,0,0
361,9980.0,1.75,1,0,0,0,0,0,0,0
362,9982.625,1.0,0,0,0,0,0,0,0,1
363,9981.625,1.25,0,0,0,0,0,0,0,1
364,9980.375,1.75,0,0,0,0,0,1,0,0
365,9978.625,2.25,0,0,0,0,0,1,0,0
366,9976.375,1.75,0,0,0,0,0,0,1,0
367,9972.875,2.0,0,0,0,0,0,1,0,0
368,9970.875,1.75,0,1,0,0,0,0,0,0
369,9972.625,1.0,0,1,0,0,0,0,0,0
370,9973.625,1.0,0,0,1,0,0,0,0,0
371,9975.625,1.0,0,0,0,0,0,1,0,0
372,9974.625,1.0,0,0,0,1,0,0,0,0
373,9974.625,1.0,0,1,0,0,0,0,0,0
374,9975.625,1.0,0,1,0,0,0,0,0,0
375,9976.625,1.25,0,0,0,0,0,0,0,1
376,9975.375,1.5,0,0,0,0,0,0,0,1
377,9973.875,2.75,0,0,0,1,0,0,0,0
378,9973.875,1.25,0,0,0,0,0,0,0,1
379,9972.625,1.25,0,0,0,0,0,0,0,1
380,9971.375,4.0,0,0,0,0,0,0,0,1
381,9967.375,5.0,0,1,0,0,0,0,0,0
382,9972.375,7.25,0,1,0,0,0,0,0,0
383,9979.625,6.5,0,1,0,0,0,0,0,0
384,9986.125,7.75,0,0,0,0,0,0,0,1
385,9978.375,7.5,0,1,0,0,0,0,0,0
386,9985.875,7.25,0,0,1,0,0,0,0,0
387,10000.375,1.0,0,1,0,0,0,0,0,0
388,10001.375,1.0,0,2,0,0,0,0,0,0
389,10003.375,1.0,0,0,0,0,0,0,1,0
390,10001.375,1.0,0,1,0,0,0,0,0,0
391,10002.375,1.0,0,2,0,0,0,0,0,0
392,10004.375,1.0,0,0,0,0,0,1,0,0
393,10003.375,1.0,0,1,0,0,0,0,0,0
394,10004.375,1.0,1,0,0,0,0,0,0,0
395,10005.875,1.0,0,1,0,0,0,0,0,0
396,10006.875,1.0,0,0,0,0,0,0,0,1
397,10005.875,1.0,0,0,0,0,0,0,0,1
398,10004.875,1.0,0,1,0,0,0,0,0,0
399,10005.875,1.0,0,1,0,0,0,0,0,0
400,10006.875,1.0,0,0,1,0,0,0,0,0
401,10008.875,1.0,0,0,0,1,0,0,0,0
402,10008.875,1.0,0,0,0,0,0,0,0,1
403,10007.875,1.0,0,0,0,0,0,1,0,0
404,10006.875,1.0,0,1,0,0,0,0,0,0
405,10007.875,1.0,0,0,1,0,0,0,0,0
406,10009.875,1.0,0,0,0,0,0,0,0,1
407,10008.875,1.0,0,0,0,0,0,0,0,1
408,10007.875,1.0,0,0,0,0,0,1,0,0
409,10006.875,1.0,0,0,0,0,0,1,0,0
410,10005.875,1.0,0,1,0,0,0,0,0,0
411,10006.875,1.0,0,0,0,0,0,0,0,1
412,10005.875,1.0,0,1,0,0,0,0,0,0
413,10006.875,1.0,0,0,0,0,0,0,0,1
414,10005.875,1.0,0,1,0,0,0,0,0,0
415,10006.875,1.0,0,0,0,1,0,0,0,0
416,10006.875,1.0,0,0,0,0,0,0,1,0
417,10004.875,1.0,0,1,0,0,0,0,0,0
418,10005.875,1.0,0,1,0,0,0,0,0,0
419,10006.875,1.75,0,2,0,0,0,0,0,0
420,10010.375,2.25,0,0,0,0,0,1,0,0
421,10008.125,1.25,0,0,0,0,0,0,0,1
422,10006.875,1.0,0,0,1,0,0,0,0,0
423,10008.875,1.0,0,0,0,0,0,0,0,2
424,10006.875,1.0,0,0,0,1,0,0,0,0
425,10006.875,1.0,0,0,0,0,0,0,0,1
426,10005.875,1.0,0,0,0,0,0,1,0,0
427,10004.875,1.0,0,0,0,0,0,0,0,1
428,10003.875,1.0,0,1,0,0,0,0,0,0
429,10004.875,1.0,0,1,0,0,0,0,0,0
430,10005.875,1.0,0,1,0,0,0,0,0,0
431,10006.875,1.0,0,1,0,0,0,0,0,0
432,10007.875,1.0,0,0,0,0,0,0,0,1
433,10006.875,1.0,0,0,0,0,0,1,0,0
434,10005.875,1.0,0,0,0,0,0,1,0,0
435,10004.875,1.0,0,1,0,0,0,0,0,0
436,10005.875,1.0,0,0,0,0,0,1,0,0
437,10004.875,1.0,1,0,0,0,0,0,0,0
438,10006.375,1.0,0,1,0,0,0,0,0,0
439,10007.375,1.0,0,1,0,0,0,0,0,0
440,10008.375,1.0,1,0,0,0,0,0,0,0
441,10009.875,1.0,0,0,0,0,0,0,0,1
442,10008.875,1.0,0,0,0,0,0,1,0,0
443,10007.875,1.0,0,0,0,0,0,0,0,1
444,10006.875,1.0,0,0,1,0,0,0,0,0
445,10008.875,1.0,0,0,0,0,0,0,0,1
446,10007.875,1.0,0,0,0,0,0,1,0,0
447,10006.875,1.0,0,0,0,0,0,0,0,1
448,10005.875,1.0,0,1,0,0,0,0,0,0
449,10006.875,1.0,0,0,0,0,0,1,0,0
450,10005.875,1.0,0,0,0,0,0,0,0,1
451,10004.875,1.0,0,0,0,1,0,0,0,0
452,10004.875,1.0,0,0,0,1,0,0,0,0
453,10004.875,1.0,0,0,0,0,0,1,0,0
454,10003.875,1.0,0,0,0,0,0,0,0,1
455,10002.875,1.0,0,0,0,0,0,0,1,0
456,10000.875,1.0,0,0,0,1,0,0,0,0
457,10000.875,2.0,0,0,0,0,0,0,0,1
458,9998.875,2.25,0,0,0,0,0,0,0,1
459,9996.625,2.0,1,0,0,0,0,0,0,0
460,9999.625,1.0,0,1,0,0,0,0,0,0
461,10000.625,1.0,0,2,0,0,0,0,0,0
462,10002.625,1.0,0,0,0,0,0,0,0,1
463,10001.625,1.0,0,0,0,0,0,1,0,0
464,10000.625,1.0,0,1,0,0,0,0,0,0
465,10001.625,1.0,0,0,0,0,0,1,0,0
466,10000.625,1.0,0,1,0,0,0,0,0,0
467,10001.625,1.0,0,1,0,0,0,0,0,0
468,10002.625,1.0,0,0,0,0,0,0,0,1
469,10001.625,1.0,0,0,0,0,0,0,0,1
470,10000.625,1.0,0,0,0,1,0,0,0,0
471,10000.625,1.0,0,1,0,0,0,0,0,0
472,10001.625,1.0,0,0,0,0,0,0,0,1
473,10000.625,1.0,0,0,0,0,0,0,0,1
474,9999.625,1.0,0,0,0,0,0,0,0,1
475,9998.625,1.0,1,0,0,0,0,0,0,0
476,10000.125,1.0,0,0,0,0,0,0,0,1
477,9999.125,1.0,0,1,0,0,0,0,0,0
478,10000.125,1.0,0,0,0,0,0,1,0,0
479,9999.125,1.0,0,0,0,0,0,0,0,1
480,9998.125,1.0,0,0,0,0,0,0,0,1
481,9997.125,1.0,0,0,1,0,0,0,0,0
482,9999.125,1.0,0,0,0,0,0,0,1,0
483,9997.125,2.25,0,0,0,0,0,0,0,1
484,9994.875,3.25,0,1,0,0,0,0,0,0
485,9998.125,3.25,0,0,0,0,0,1,0,0
486,9994.875,3.0,0,0,0,0,0,0,1,0
487,9988.875,3.5,0,1,0,0,0,0,0,0
488,9992.375,3.75,0,1,0,0,0,0,0,0
489,9996.125,2.5,0,0,0,0,0,0,0,1
490,9993.625,3.5,1,0,0,0,0,0,0,0
491,9998.875,2.75,0,1,0,0,0,0,0,0
492,10001.625,3.0,0,1,0,0,0,0,0,0
493,10004.625,3.75,0,0,0,0,0,0,0,1
494,10000.875,4.0,0,0,0,1,0,0,0,0
495,10000.875,4.5,1,0,0,0,0,0,0,0
496,10007.625,3.25,0,1,0,0,0,0,0,0
497,10010.875,4.5,0,0,0,0,0,0,0,2
498,10001.875,6.25,0,0,1,0,0,0,0,0
499,10014.375,6.25,0,1,0,0,0,0,0,0
500,10020.625,1.0,0,1,0,0,0,0,0,0
501,10021.625,1.0,0,0,0,1,0,0,0,0
502,10021.625,1.0,0,0,0,0,0,0,0,1
503,10020.625,1.0,0,0,0,0,0,0,0,1
504,10019.625,1.0,0,0,1,0,0,0,0,0
505,10021.625,1.0,0,0,0,0,0,1,0,0
506,10020.625,1.0,0,0,0,0,0,0,0,1
507,10019.625,1.0,1,0,0,0,0,0,0,0
508,10021.125,1.0,0,0,0,1,0,0,0,0
509,10021.125,1.0,0,0,0,0,0,0,0,1
510,10020.125,1.25,0,0,0,0,0,0,0,1
511,10018.875,1.0,0,0,0,0,0,0,0,1
512,10017.875,1.0,0,1,0,0,0,0,0,0
513,10018.875,1.0,0,1,0,0,0,0,0,0
