Round,Money,Initial Bet,BLACKJACK,WIN,DOUBLE_WIN,PUSH,DOUBLE_BUST,BUST,DOUBLE_LOSE,LOSE
42,9999.5,1.0,0,0,0,0,0,1,0,0
43,9998.5,1.0,0,0,0,0,0,0,1,0
44,9996.5,1.0,0,0,0,1,0,0,0,0
45,9996.5,1.0,0,0,0,0,0,0,0,1
46,9995.5,1.0,0,0,0,0,0,0,0,1
47,9994.5,1.0,1,0,0,0,0,0,0,0
48,9996.0,1.0,0,1,0,0,0,0,0,0
49,9997.0,1.0,0,0,0,0,0,1,0,0
50,9996.0,1.0,0,0,0,0,0,0,0,1
51,9995.0,1.0,0,1,0,0,0,0,0,0
52,9996.0,1.0,0,0,0,1,0,0,0,0
53,9996.0,1.0,0,0,0,0,0,0,0,1
54,9995.0,1.0,0,1,0,0,0,0,0,0
55,9996.0,1.0,0,1,0,0,0,0,0,0
56,9997.0,1.25,0,0,0,0,0,1,0,0
57,9995.75,1.25,0,1,0,0,0,0,0,0
58,9997.0,1.0,0,0,0,1,0,0,0,0
59,9997.0,1.25,0,1,0,0,0,0,0,0
60,9998.25,1.0,0,0,0,0,0,0,0,1
61,9997.25,1.0,0,0,0,0,0,0,0,1
62,9996.25,1.0,0,0,0,0,0,0,0,1
63,9995.25,1.0,0,0,0,0,0,1,0,0
64,9994.25,1.0,0,0,0,0,0,0,0,1
65,9993.25,1.0,0,1,0,0,0,0,0,0
66,9994.25,1.0,0,0,0,0,0,0,0,1
67,9993.25,1.0,0,1,0,0,0,0,0,0
68,9994.25,1.0,0,2,0,0,0,0,0,0
69,9996.25,1.75,0,0,0,0,0,0,0,1
70,9994.5,2.5,0,0,0,0,0,1,0,0
71,9992.0,3.5,0,0,0,0,0,0,0,1
72,9988.5,6.25,0,0,0,1,0,0,0,0
73,9988.5,6.25,0,0,0,0,0,0,0,1
74,9982.25,7.75,0,1,0,0,0,0,0,0
75,9990.0,8.5,0,0,0,1,0,0,0,0
76,9990.0,7.75,0,0,0,0,0,1,0,0
77,9982.25,7.0,0,0,1,0,0,0,0,0
78,9996.25,1.0,0,1,0,0,0,0,0,0
79,9997.25,1.0,0,1,0,0,0,0,0,0
80,9998.25,1.0,0,1,0,0,0,0,0,0
81,9999.25,1.25,0,1,0,0,0,0,0,0
82,10000.5,1.0,0,0,0,0,0,0,0,1
83,9999.5,1.0,1,0,0,0,0,0,0,0
84,10001.0,1.0,0,1,0,0,0,0,0,0
85,10002.0,1.0,0,0,0,0,0,0,0,1
86,10001.0,1.0,0,0,0,0,0,0,0,1
87,10000.0,1.0,0,0,1,0,0,0,0,0
88,10002.0,1.0,0,1,0,0,0,0,0,0
89,10003.0,1.0,0,0,0,1,0,0,0,0
90,10003.0,1.0,0,1,0,0,0,0,0,0
91,10004.0,1.0,0,1,0,0,0,0,0,0
92,10005.0,1.0,0,1,0,0,0,0,0,0
93,10006.0,1.0,0,0,0,0,0,0,0,1
94,10005.0,1.0,0,1,0,0,0,0,0,0
95,10006.0,1.0,0,0,0,0,0,1,0,0
96,10005.0,1.0,0,1,0,0,0,0,0,0
97,10006.0,1.0,0,0,1,0,0,0,0,0
98,10008.0,1.0,0,1,0,0,0,0,0,0
99,10009.0,1.0,0,0,0,1,0,0,0,1
100,10008.0,1.0,0,1,0,0,0,0,0,0
101,10009.0,1.0,0,1,0,0,0,0,0,0
102,10010.0,1.0,0,1,0,0,0,0,0,0
103,10011.0,1.0,0,1,0,0,0,0,0,0
104,10012.0,1.0,0,0,0,0,0,0,0,1
105,10011.0,1.0,0,0,1,0,0,0,0,0
106,10013.0,1.0,0,0,0,0,0,1,0,0
107,10012.0,1.0,0,1,0,0,0,0,0,0
108,10013.0,1.0,0,0,0,0,0,0,0,1
109,10012.0,1.0,0,0,0,0,0,0,0,1
110,10011.0,1.0,0,1,0,0,0,0,0,0
111,10012.0,1.0,0,0,0,0,0,1,0,0
112,10011.0,1.0,0,0,0,0,0,1,0,0
113,10010.0,1.0,0,0,0,0,0,0,0,1
114,10009.0,1.0,0,1,0,0,0,0,0,0
115,10010.0,1.0,0,0,0,0,0,0,0,1
116,10009.0,1.0,0,1,0,0,0,0,0,0
117,10010.0,1.0,0,0,1,0,0,0,0,0
118,10012.0,1.0,1,0,0,0,0,0,0,0
119,10013.5,1.0,0,0,0,0,0,1,0,0
120,10012.5,1.0,0,0,0,1,0,0,0,0
121,10012.5,1.0,0,0,0,0,0,1,0,0
122,10011.5,1.0,0,0,0,0,0,0,0,1
123,10010.5,1.0,1,0,0,0,0,0,0,0
124,10012.0,1.0,0,0,0,0,0,0,0,1
125,10011.0,1.0,0,1,0,0,0,0,0,0
126,10012.0,1.0,0,0,0,0,0,0,0,1
127,10011.0,1.0,0,0,0,0,0,0,0,1
128,10010.0,1.0,0,0,0,0,0,0,0,1
129,10009.0,1.0,0,0,0,0,0,0,0,1
130,10008.0,1.0,0,0,0,0,0,0,0,1
131,10007.0,1.0,0,0,0,0,0,0,0,1
132,10006.0,1.0,0,1,0,0,0,0,0,0
133,10007.0,1.0,0,0,0,0,0,1,0,0
134,10006.0,1.0,0,0,1,0,0,0,0,0
135,10008.0,1.0,0,0,0,0,0,0,1,0
136,10006.0,1.0,0,0,0,0,0,0,0,1
137,10005.0,1.0,0,1,0,0,0,0,0,0
138,10006.0,1.0,0,1,0,0,0,0,0,0
139,10007.0,1.0,0,0,0,0,0,0,0,1
140,10006.0,1.0,0,1,0,0,0,0,0,0
141,10007.0,1.0,0,1,0,0,0,0,0,0
142,10008.0,1.0,0,1,0,0,0,0,0,0
143,10009.0,1.0,0,0,0,0,0,0,0,1
144,10008.0,1.0,0,0,0,0,0,0,0,1
145,10007.0,1.0,0,1,0,0,0,0,0,0
146,10008.0,1.0,0,1,0,0,0,0,0,0
147,10009.0,1.0,0,0,0,0,0,1,0,0
148,10008.0,1.0,0,0,0,0,0,0,0,1
149,10007.0,1.0,0,1,0,0,0,0,0,0
150,10008.0,1.0,0,0,0,0,0,0,0,1
151,10007.0,1.0,0,0,0,0,0,1,0,0
152,10006.0,1.0,0,1,0,0,0,0,0,0
153,10007.0,1.0,0,0,0,0,0,0,0,1
154,10006.0,1.0,0,1,0,0,0,0,0,0
155,10007.0,1.0,0,0,0,0,0,1,0,0
156,10006.0,1.0,0,1,0,0,0,0,0,0
157,10007.0,1.0,0,0,0,0,0,0,0,1
158,10006.0,1.0,0,0,0,0,0,1,0,0
159,10005.0,1.0,0,0,0,0,0,1,0,0
160,10004.0,1.0,0,1,0,0,0,0,0,0
161,10005.0,1.0,0,0,0,0,0,1,0,0
162,10004.0,1.0,0,1,0,0,0,0,0,0
163,10005.0,1.0,0,1,0,0,0,0,0,0
164,10006.0,1.0,0,0,0,0,0,0,0,2
165,10004.0,1.75,0,1,0,0,0,0,0,0
166,10005.75,1.0,0,0,0,0,0,0,0,1
167,10004.75,1.0,0,0,0,1,0,0,0,0
168,10004.75,1.0,0,0,0,1,0,0,0,0
169,10004.75,1.0,0,0,0,1,0,0,0,0
170,10004.75,1.0,0,0,0,1,0,0,0,0
171,10004.75,1.0,0,0,0,0,0,0,0,1
172,10003.75,1.0,0,0,0,1,0,0,0,0
173,10003.75,1.0,0,0,0,0,0,0,0,1
174,10002.75,1.0,0,0,0,0,0,0,0,1
175,10001.75,1.0,0,0,0,0,0,0,0,1
176,10000.75,1.0,0,0,0,0,0,0,0,1
177,9999.75,1.0,0,1,0,0,0,0,0,0
178,10000.75,1.0,0,0,1,0,0,0,0,0
179,10002.75,1.0,0,0,0,0,0,0,0,1
180,10001.75,1.0,0,1,0,0,0,0,0,0
181,10002.75,1.0,0,0,0,0,0,0,0,1
182,10001.75,1.0,0,0,0,0,0,0,0,1
183,10000.75,2.0,0,1,0,0,0,0,0,0
184,10002.75,1.25,1,0,0,0,0,0,0,0
185,10004.625,1.0,0,0,0,0,0,0,0,1
186,10003.625,1.0,0,0,0,0,0,0,0,1
187,10002.625,1.0,0,0,0,0,0,1,0,0
188,10001.625,1.0,0,1,0,0,0,0,0,0
189,10002.625,1.0,0,0,0,0,0,0,0,1
190,10001.625,1.0,0,1,0,0,0,0,0,0
191,10002.625,1.0,0,0,0,0,0,0,0,1
192,10001.625,1.0,0,0,0,0,0,0,0,1
193,10000.625,1.0,0,0,0,0,0,0,1,0
194,9998.625,1.0,0,0,0,1,0,0,0,0
195,9998.625,1.0,0,0,0,0,0,0,0,1
196,9997.625,1.75,0,1,0,0,0,0,0,0
197,9999.375,1.75,0,0,0,0,0,1,0,0
198,9997.625,2.0,0,0,1,0,0,0,0,0
199,10001.625,3.5,0,0,0,0,0,0,0,1
200,9998.125,2.75,0,1,0,0,0,0,0,0
201,10000.875,3.5,0,1,0,0,0,0,0,0
202,10004.375,5.0,0,0,0,0,0,1,0,0
203,9999.375,5.5,0,0,0,0,0,0,0,1
204,9993.875,6.5,0,0,0,0,0,0,0,1
205,9987.375,6.75,0,1,0,0,0,0,0,0
206,9994.125,7.0,0,1,0,0,0,0,0,0
207,10001.125,7.25,1,0,0,0,0,0,0,0
208,10012.0,7.5,0,0,0,0,0,0,0,1
209,10004.5,7.25,0,1,0,0,0,0,0,0
210,10011.75,6.75,0,1,0,0,0,0,0,0
211,10018.5,6.25,0,0,0,0,0,0,0,1
212,10012.25,7.5,0,0,0,0,0,1,0,0
213,10004.75,7.25,0,1,0,0,0,0,0,0
214,10012.0,6.25,0,0,0,0,0,0,0,1
215,10005.75,5.25,0,0,0,0,0,0,0,2
216,9995.25,5.0,0,0,0,0,0,1,0,0
217,9990.25,5.0,0,0,0,0,0,0,0,2
218,9980.25,5.5,0,0,0,0,0,0,0,1
219,9974.75,4.5,0,1,0,0,0,0,0,0
220,9979.25,4.75,0,0,0,0,0,0,0,1
221,9974.5,5.5,0,0,0,0,0,0,1,0
222,9963.5,7.75,1,0,0,0,0,0,0,0
223,9975.125,7.0,0,1,0,0,0,0,0,0
224,9982.125,7.0,0,1,0,0,0,0,0,0
225,9989.125,6.5,0,1,0,0,0,0,0,0
226,9995.625,7.0,0,0,0,0,0,0,0,1
227,9988.625,4.25,0,0,0,0,0,0,0,1
228,9984.375,1.0,0,0,1,0,0,0,0,0
229,9986.375,1.0,0,0,0,1,0,0,0,0
230,9986.375,1.0,0,0,0,0,0,0,0,1
231,9985.375,1.0,0,1,0,0,0,0,0,0
232,9986.375,1.0,0,0,0,1,0,0,0,0
233,9986.375,1.0,0,1,0,0,0,0,0,0
234,9987.375,1.0,0,1,0,0,0,0,0,0
235,9988.375,1.0,0,0,0,0,0,0,0,1
236,9987.375,1.0,0,0,0,0,0,0,0,1
237,9986.375,1.0,0,1,0,0,0,0,0,0
238,9987.375,1.0,0,1,0,0,0,0,0,0
239,9988.375,1.0,0,0,0,0,0,1,0,0
240,9987.375,1.0,0,0,0,0,0,1,0,0
241,9986.375,1.0,0,0,0,0,0,0,0,1
242,9985.375,1.0,0,0,0,0,0,0,0,1
243,9984.375,1.0,0,0,0,1,0,0,0,0
244,9984.375,1.0,0,1,0,0,0,0,0,0
245,9985.375,1.0,0,0,0,0,0,0,0,1
246,9984.375,1.0,0,0,0,0,0,1,0,0
247,9983.375,1.0,0,0,0,0,0,0,0,1
248,9982.375,1.0,0,1,0,0,0,0,0,0
249,9983.375,1.0,0,0,0,1,0,0,0,0
250,9983.375,1.0,0,1,0,0,0,0,0,0
251,9984.375,1.0,0,1,0,0,0,0,0,0
252,9985.375,1.0,0,0,0,0,0,1,0,0
253,9984.375,1.0,0,0,0,0,0,0,0,1
254,9983.375,1.0,0,0,0,0,0,0,0,1
255,9982.375,1.0,0,0,0,0,0,0,0,1
256,9981.375,1.0,0,0,0,0,0,0,0,1
257,9980.375,1.25,0,0,0,0,0,0,0,1
258,9979.125,1.0,0,0,0,0,0,1,0,0
259,9978.125,1.25,0,0,0,0,0,0,0,1
260,9976.875,4.25,0,0,0,0,0,0,1,0
261,9968.375,5.75,0,0,0,0,0,0,0,1
262,9962.625,5.5,0,1,0,0,0,0,0,0
263,9968.125,5.5,0,0,0,1,0,0,0,0
264,9968.125,4.25,0,0,0,0,0,0,0,1
265,9963.875,3.0,0,0,0,0,0,0,0,1
266,9960.875,1.5,0,2,0,0,0,0,0,0
267,9963.875,1.0,0,0,0,1,0,0,0,0
268,9963.875,1.0,0,1,0,0,0,0,0,0
269,9964.875,1.0,0,1,0,0,0,0,0,0
270,9965.875,1.0,0,0,0,0,0,0,0,1
271,9964.875,1.0,0,0,0,0,0,0,0,1
272,9963.875,1.0,0,1,0,0,0,0,0,0
273,9964.875,1.0,0,1,0,0,0,0,0,0
274,9965.875,1.0,0,0,0,0,0,0,0,1
275,9964.875,1.0,0,0,0,1,0,0,0,0
276,9964.875,1.0,0,0,0,0,0,0,0,1
277,9963.875,1.0,0,0,1,0,0,0,0,0
278,9965.875,1.0,0,1,0,0,0,0,0,0
279,9966.875,1.5,0,1,0,0,0,0,0,0
280,9968.375,1.5,0,0,0,1,0,0,0,0
281,9968.375,2.75,0,1,0,0,0,0,0,0
282,9971.125,1.75,0,1,0,0,0,0,0,0
283,9972.875,1.0,0,0,0,1,0,0,0,0
284,9972.875,1.0,1,0,0,0,0,0,0,0
285,9974.375,1.0,0,2,0,0,0,0,0,0
286,9976.375,1.0,0,0,0,0,0,0,0,2
287,9974.375,1.0,0,0,0,0,0,0,0,2
288,9972.375,2.25,0,0,0,0,0,0,0,1
289,9970.125,3.0,1,0,0,0,0,0,0,0
290,9974.625,1.5,0,0,0,0,0,0,0,1
291,9973.125,1.5,0,0,0,0,0,1,0,0
292,9971.625,1.75,0,1,0,0,0,0,0,0
293,9973.375,1.25,0,0,1,0,0,0,0,0
294,9975.875,1.5,0,1,0,0,0,0,0,0
295,9977.375,3.0,0,0,0,0,0,1,0,0
296,9974.375,2.5,0,1,0,0,0,0,0,0
297,9976.875,2.25,0,1,0,0,0,0,0,0
298,9979.125,2.0,0,1,0,0,0,0,0,0
299,9981.125,1.5,0,1,0,0,0,0,0,0
300,9982.625,2.0,0,0,1,0,0,0,0,0
301,9986.625,2.75,0,0,0,0,0,0,0,1
302,9983.875,6.0,0,0,1,0,0,0,0,0
303,9995.875,1.0,0,1,0,0,0,0,0,0
304,9996.875,1.0,0,0,0,0,0,1,0,0
305,9995.875,1.0,0,0,1,0,0,0,0,0
306,9997.875,1.0,0,0,0,0,0,0,1,0
307,9995.875,1.0,0,0,0,0,0,0,0,1
308,9994.875,1.0,0,1,0,0,0,0,0,0
309,9995.875,1.0,0,0,1,0,0,0,0,0
310,9997.875,1.0,0,0,0,0,0,0,0,1
311,9996.875,1.0,0,0,0,1,0,0,0,0
312,9996.875,1.0,0,0,0,0,0,0,0,1
313,9995.875,1.0,0,0,0,1,0,0,0,0
314,9995.875,2.0,1,0,0,0,0,0,0,0
315,9998.875,2.25,0,0,1,0,0,0,0,0
316,10003.375,2.5,0,0,0,0,0,0,0,1
317,10000.875,2.25,0,1,0,0,0,0,0,0
318,10003.125,2.0,0,1,0,0,0,0,0,0
319,10005.125,2.25,0,1,0,0,0,0,0,0
320,10007.375,2.5,0,0,0,1,0,0,0,0
321,10007.375,1.75,0,1,0,0,0,0,0,0
322,10009.125,1.0,0,0,0,0,0,1,0,0
323,10008.125,1.0,0,1,0,0,0,0,0,0
324,10009.125,1.0,0,0,0,0,0,0,0,1
325,10008.125,1.0,0,0,0,0,0,0,0,1
326,10007.125,1.0,0,1,0,0,0,0,0,0
327,10008.125,1.0,0,0,0,1,0,0,0,0
328,10008.125,1.0,1,0,0,0,0,0,0,0
329,10009.625,1.0,0,0,1,0,0,0,0,0
330,10011.625,1.0,0,0,0,0,0,1,0,0
331,10010.625,1.0,0,1,0,0,0,0,0,0
332,10011.625,1.0,0,0,0,0,0,0,0,1
333,10010.625,1.0,0,0,0,1,0,0,0,0
334,10010.625,1.0,0,0,1,0,0,0,0,0
335,10012.625,1.0,0,0,0,0,0,1,0,0
336,10011.625,1.0,0,0,0,0,0,1,0,0
337,10010.625,1.0,0,0,0,0,0,1,0,0
338,10009.625,1.0,0,0,0,0,0,0,0,1
339,10008.625,1.0,0,0,0,0,0,1,0,0
340,10007.625,1.0,0,1,0,0,0,0,0,0
341,10008.625,1.0,0,1,0,0,0,0,0,0
342,10009.625,1.0,1,0,0,0,0,0,0,0
343,10011.125,1.0,0,0,0,0,0,0,0,1
344,10010.125,1.0,0,0,0,0,0,0,0,1
345,10009.125,1.0,0,0,0,0,0,1,0,0
346,10008.125,1.0,0,0,0,0,0,1,0,0
347,10007.125,1.0,0,1,0,0,0,0,0,0
348,10008.125,1.0,0,0,0,0,0,0,0,1
349,10007.125,1.0,0,0,0,0,0,0,0,1
350,10006.125,1.0,0,0,0,0,0,0,0,1
351,10005.125,1.0,0,1,0,0,0,0,0,1
352,10005.125,1.0,0,1,0,0,0,0,0,0
353,10006.125,1.0,0,0,0,0,0,0,0,1
354,10005.125,1.0,0,1,0,0,0,0,0,0
355,10006.125,1.0,0,0,0,0,0,0,0,1
356,10005.125,1.0,0,0,0,0,0,0,0,1
357,10004.125,1.0,0,1,0,0,0,0,0,0
358,10005.125,1.0,0,0,0,0,0,0,0,1
359,10004.125,1.0,0,1,0,0,0,0,0,0
360,10005.125,1.0,0,0,0,0,0,0,0,1
361,10004.125,1.0,0,1,0,0,0,0,0,0
362,10005.125,1.0,0,0,0,0,0,0,0,1
363,10004.125,1.0,0,0,0,0,0,0,0,1
364,10003.125,1.0,0,1,0,0,0,0,0,0
365,10004.125,1.0,0,0,0,1,0,0,0,0
366,10004.125,1.0,0,1,0,0,0,0,0,0
367,10005.125,1.0,0,0,0,1,0,0,0,0
368,10005.125,1.0,0,0,0,0,0,0,0,1
369,10004.125,1.0,0,1,0,0,0,0,0,0
370,10005.125,1.0,0,0,0,0,0,0,0,1
371,10004.125,1.0,0,1,0,0,0,0,0,0
372,10005.125,1.0,0,0,0,0,0,0,1,0
373,10003.125,1.0,0,0,0,1,0,0,0,0
374,10003.125,1.0,0,0,0,0,0,0,0,1
375,10002.125,1.0,0,0,1,0,0,0,0,0
376,10004.125,1.0,0,0,0,0,0,0,0,1
377,10003.125,1.0,0,0,0,0,0,0,1,0
378,10001.125,1.0,0,0,0,1,0,0,0,0
379,10001.125,1.0,1,0,0,0,0,0,0,0
380,10002.625,1.0,0,0,0,0,0,1,0,0
381,10001.625,1.0,0,2,0,0,0,0,0,0
382,10003.625,1.0,0,0,0,0,0,1,0,0
383,10002.625,1.0,0,0,1,0,0,0,0,0
384,10004.625,1.0,0,1,0,0,0,0,0,0
385,10005.625,1.0,0,0,0,0,0,0,1,0
386,10003.625,1.0,0,1,0,0,0,0,0,0
387,10004.625,1.0,0,1,0,0,0,0,0,0
388,10005.625,1.0,0,0,1,0,0,0,0,0
389,10007.625,1.0,0,0,0,0,0,0,0,1
390,10006.625,1.0,0,0,0,0,0,1,0,0
391,10005.625,1.0,0,0,0,0,0,0,0,1
392,10004.625,1.0,0,0,0,0,0,0,0,1
393,10003.625,1.0,0,0,0,0,0,0,0,1
394,10002.625,1.0,0,0,0,0,0,0,1,0
395,10000.625,1.0,0,0,0,1,0,0,0,0
396,10000.625,1.0,0,1,0,0,0,0,0,0
397,10001.625,1.0,0,1,0,0,0,0,0,0
398,10002.625,1.0,0,0,0,1,0,0,0,0
399,10002.625,1.0,0,0,0,0,0,1,0,0
400,10001.625,1.0,0,0,0,0,0,0,0,1
401,10000.625,1.0,0,0,0,0,0,0,1,0
402,9998.625,1.0,0,1,0,0,0,0,0,0
403,9999.625,1.0,0,1,0,0,0,0,0,0
404,10000.625,1.75,0,0,0,0,0,0,0,1
405,9998.875,2.75,0,0,1,0,0,0,0,0
406,10004.375,4.0,0,0,0,0,0,0,1,0
407,9996.375,4.5,0,0,0,0,0,1,0,0
408,9991.875,3.75,0,0,0,0,0,0,0,1
409,9988.125,5.0,0,0,1,0,0,0,0,0
410,9998.125,5.75,0,0,0,0,0,0,0,1
411,9992.375,6.25,0,0,1,0,0,0,0,0
412,10004.875,7.0,0,1,0,0,0,0,0,0
413,10011.875,6.25,0,1,0,0,0,0,0,0
414,10018.125,5.25,0,0,0,0,0,0,0,1
415,10012.875,5.75,1,0,0,0,0,0,0,0
416,10021.5,1.0,0,1,0,0,0,0,0,0
417,10022.5,1.0,0,0,0,0,0,0,0,1
418,10021.5,1.0,0,0,0,0,0,0,0,1
419,10020.5,1.0,0,0,0,0,0,0,0,1
420,10019.5,1.0,0,0,0,0,0,0,0,1
421,10018.5,1.0,0,1,0,0,0,0,0,0
422,10019.5,1.0,1,0,0,0,0,0,0,0
423,10021.0,1.0,0,0,0,0,0,1,0,0
424,10020.0,1.0,0,1,0,0,0,0,0,0
425,10021.0,1.0,0,0,0,0,0,0,0,1
426,10020.0,1.0,0,1,0,0,0,0,0,0
427,10021.0,1.0,0,2,0,0,0,0,0,0
428,10023.0,1.0,0,1,0,0,0,0,0,0
429,10024.0,1.0,0,0,0,0,0,0,1,0
430,10022.0,1.0,0,0,0,0,0,0,0,1
431,10021.0,1.0,0,0,0,0,0,0,0,1
432,10020.0,1.0,0,0,0,0,0,0,0,1
433,10019.0,1.0,0,0,0,1,0,0,0,0
434,10019.0,1.0,0,0,0,0,0,0,0,1
435,10018.0,1.0,0,0,0,0,0,1,0,0
436,10017.0,1.0,0,1,0,0,0,0,0,0
437,10018.0,1.0,0,0,1,0,0,0,0,0
438,10020.0,1.0,1,0,0,0,0,0,0,0
439,10021.5,1.0,0,0,0,0,0,1,0,0
440,10020.5,1.0,0,2,0,0,0,0,0,0
441,10022.5,1.0,0,0,0,0,0,0,0,2
442,10020.5,1.0,0,0,0,0,0,0,0,1
443,10019.5,1.0,0,1,0,0,0,0,0,0
444,10020.5,1.0,0,1,0,0,0,0,0,0
445,10021.5,1.0,1,0,0,0,0,0,0,0
446,10023.0,1.0,0,0,0,1,0,0,0,0
447,10023.0,1.0,0,0,0,0,0,1,0,0
448,10022.0,1.0,0,0,0,0,0,0,0,1
449,10021.0,1.0,0,0,0,0,0,0,0,1
450,10020.0,1.0,0,1,0,0,0,0,0,0
451,10021.0,1.0,0,1,0,0,0,0,0,0
452,10022.0,1.0,0,1,0,0,0,0,0,0
453,10023.0,1.0,0,1,0,0,0,0,0,0
454,10024.0,1.0,0,1,0,0,0,0,0,0
455,10025.0,1.0,0,1,0,0,0,0,0,0
456,10026.0,1.0,0,0,0,0,0,1,0,0
457,10025.0,1.0,0,0,0,1,0,0,0,0
458,10025.0,1.0,0,0,0,1,0,0,0,0
459,10025.0,1.0,0,0,0,0,0,0,0,1
460,10024.0,1.0,0,0,0,0,0,0,0,1
461,10023.0,1.25,0,0,0,0,0,0,0,1
462,10021.75,2.25,0,1,0,0,0,0,0,0
463,10024.0,2.75,0,1,0,0,0,0,0,0
464,10026.75,3.5,0,0,0,0,0,0,0,1
465,10023.25,3.25,0,0,0,0,0,0,0,2
466,10016.75,3.75,0,0,0,0,0,1,0,0
467,10013.0,3.0,0,1,0,0,0,0,0,0
468,10016.0,2.25,0,0,0,0,0,0,0,1
469,10013.75,2.25,0,0,0,0,0,1,0,0
470,10011.5,3.0,0,0,0,0,0,0,0,1
471,10008.5,3.75,0,0,0,0,0,1,0,0
472,10004.75,3.75,0,0,0,0,0,0,0,1
473,10001.0,5.25,0,1,0,0,0,0,0,0
474,10006.25,6.25,0,0,0,0,0,0,0,1
475,10000.0,6.75,0,1,0,0,0,0,0,0
476,10006.75,7.25,0,0,0,0,0,0,0,1
477,9999.5,6.5,1,0,0,0,0,0,0,0
478,10009.25,4.75,0,0,1,0,0,0,0,0
479,10018.75,4.25,0,0,0,0,0,0,1,0
480,10010.25,5.5,0,0,0,1,0,0,0,0
481,10010.25,5.75,0,0,0,0,0,0,0,1
482,10004.5,7.25,1,0,0,0,0,0,0,0
483,10015.375,6.75,0,1,0,0,0,0,0,0
484,10022.125,6.25,0,0,0,0,0,0,0,1
485,10015.875,4.75,0,1,0,0,0,0,0,0
486,10020.625,5.25,0,0,1,0,0,0,0,0
487,10031.125,5.5,0,0,0,0,0,1,0,0
488,10025.625,6.0,0,0,0,0,0,1,0,0
489,10019.625,6.75,0,1,0,0,0,0,0,0
490,10026.375,5.5,0,0,0,0,0,0,0,1
491,10020.875,5.0,0,1,0,0,0,0,0,0
492,10025.875,5.75,0,0,1,0,0,0,0,0
493,10037.375,5.75,0,0,0,0,0,0,0,1
494,10031.625,1.0,0,0,0,0,0,0,0,1
495,10030.625,1.0,0,0,1,0,0,0,0,0
496,10032.625,1.0,0,0,0,0,0,0,0,1
497,10031.625,1.0,0,1,0,0,0,0,0,0
498,10032.625,1.0,0,0,0,0,0,0,0,1
499,10031.625,1.0,0,0,0,0,0,0,0,1
500,10030.625,1.0,0,0,0,0,0,1,0,0
501,10029.625,1.0,0,1,0,0,0,0,0,0
502,10030.625,2.0,0,0,0,0,0,0,0,1
503,10028.625,3.75,0,0,0,0,0,1,0,0
504,10024.875,3.75,0,0,0,0,0,0,0,1
505,10021.125,4.25,0,0,0,0,0,0,1,0
506,10012.625,6.25,0,0,0,1,0,0,0,0
507,10012.625,5.0,0,1,0,0,0,0,0,0
508,10017.625,5.25,0,0,0,1,0,0,0,0
509,10017.625,6.0,0,0,0,0,0,0,0,1
510,10011.625,5.5,0,0,0,0,0,0,0,1
511,10006.125,6.0,0,0,0,0,0,1,0,0
512,10000.125,7.25,0,0,0,0,0,0,0,1
513,9992.875,7.75,0,0,0,0,0,0,0,1
