Round,Money,Initial Bet,BLACKJACK,WIN,DOUBLE_WIN,PUSH,DOUBLE_BUST,BUST,DOUBLE_LOSE,LOSE
217,9992.75,1.0,0,0,0,1,0,0,0,0
218,9992.75,1.0,0,0,0,0,0,0,0,1
219,9991.75,1.0,0,0,0,1,0,0,0,0
220,9991.75,1.0,0,1,0,0,0,0,0,0
221,9992.75,1.0,0,1,0,0,0,0,0,0
222,9993.75,1.0,0,1,0,0,0,0,0,0
223,9994.75,1.0,0,1,0,0,0,0,0,0
224,9995.75,1.0,0,1,0,0,0,0,0,0
225,9996.75,1.0,0,0,0,0,0,0,0,1
226,9995.75,1.0,0,0,1,0,0,0,0,0
227,9997.75,1.0,0,0,0,0,0,0,0,1
228,9996.75,1.0,0,0,0,1,0,0,0,0
229,9996.75,1.0,0,0,1,0,0,0,0,0
230,9998.75,1.0,0,1,0,0,0,0,0,0
231,9999.75,1.0,0,1,0,0,0,0,0,0
232,10000.75,1.0,0,1,0,0,0,0,0,0
233,10001.75,1.0,0,0,0,0,0,0,0,1
234,10000.75,1.0,0,0,0,0,0,1,0,0
235,9999.75,1.0,0,0,0,0,0,0,0,1
236,9998.75,1.0,0,0,0,1,0,0,0,0
237,9998.75,1.0,0,1,0,0,0,0,0,0
238,9999.75,1.0,0,1,0,0,0,0,0,0
239,10000.75,1.0,0,0,0,0,0,0,0,1
240,9999.75,1.0,0,0,0,0,0,1,0,0
241,9998.75,1.0,0,0,0,1,0,0,0,0
242,9998.75,1.0,0,0,0,0,0,0,0,1
243,9997.75,1.0,0,0,0,0,0,0,0,1
244,9996.75,1.0,0,0,0,0,0,1,0,0
245,9995.75,1.0,0,0,0,1,0,0,0,0
246,9995.75,1.0,0,0,0,0,0,0,0,1
247,9994.75,1.0,0,1,0,0,0,0,0,0
248,9995.75,1.0,0,1,0,0,0,0,0,0
249,9996.75,1.0,0,1,0,0,0,0,0,0
250,9997.75,1.0,0,0,0,0,0,0,1,0
251,9995.75,1.0,0,0,0,0,0,0,0,1
252,9994.75,1.0,0,0,0,0,0,0,0,1
253,9993.75,1.0,0,0,0,0,0,0,0,1
254,9992.75,1.0,0,0,0,0,0,0,0,1
255,9991.75,1.0,0,0,0,0,0,1,0,0
256,9990.75,1.0,1,0,0,0,0,0,0,0
257,9992.25,1.0,0,0,0,0,0,0,0,1
258,9991.25,1.0,0,1,0,0,0,0,0,0
259,9992.25,1.0,0,1,0,0,0,0,0,0
260,9993.25,1.0,0,1,0,0,0,0,0,0
261,9994.25,1.0,0,0,0,0,0,0,0,1
262,9993.25,1.0,0,1,0,0,0,0,0,0
263,9994.25,1.0,0,1,0,0,0,0,0,0
264,9995.25,1.0,0,0,0,0,0,0,0,1
265,9994.25,1.0,0,0,0,0,0,0,0,1
266,9993.25,1.0,0,1,0,0,0,0,0,0
267,9994.25,1.0,0,0,0,0,0,0,0,1
268,9993.25,1.0,0,1,0,0,0,0,0,0
269,9994.25,1.0,0,0,0,1,0,0,0,0
270,9994.25,1.0,0,1,0,0,0,0,0,0
271,9995.25,1.0,0,1,0,0,0,0,0,1
272,9995.25,1.0,0,0,0,0,0,0,0,1
273,9994.25,1.0,0,0,0,0,0,0,0,1
274,9993.25,1.0,0,1,0,0,0,0,0,0
275,9994.25,1.0,0,1,0,0,0,0,0,0
276,9995.25,1.0,0,0,0,0,0,1,0,0
277,9994.25,1.0,0,0,0,0,0,0,0,1
278,9993.25,1.0,0,1,0,0,0,0,0,0
279,9994.25,1.0,0,1,0,0,0,0,0,0
280,9995.25,1.0,0,1,0,0,0,0,0,0
281,9996.25,1.0,0,0,0,0,0,0,0,1
282,9995.25,1.0,0,0,0,0,0,0,0,1
283,9994.25,1.0,0,0,0,0,0,0,0,1
284,9993.25,1.0,0,0,1,0,0,0,0,0
285,9995.25,1.0,0,1,0,0,0,0,0,0
286,9996.25,1.0,0,1,0,0,0,0,0,0
287,9997.25,1.0,0,0,0,0,0,0,1,0
288,9995.25,1.0,0,0,0,0,0,1,0,0
289,9994.25,1.0,0,0,0,1,0,0,0,0
290,9994.25,1.0,0,0,1,0,0,0,0,0
291,9996.25,1.0,0,0,0,0,0,0,0,1
292,9995.25,1.0,0,0,0,0,0,0,0,1
293,9994.25,1.0,0,1,0,0,0,0,0,0
294,9995.25,1.0,0,1,0,0,0,0,0,0
295,9996.25,1.0,0,0,0,0,0,0,0,1
296,9995.25,1.0,0,0,0,0,0,1,0,0
297,9994.25,1.0,0,0,0,1,0,0,0,0
298,9994.25,1.0,0,1,0,0,0,0,0,0
299,9995.25,1.0,0,1,0,0,0,0,0,0
300,9996.25,1.0,0,1,0,0,0,0,0,0
301,9997.25,1.0,1,0,0,0,0,0,0,0
302,9998.75,1.0,0,0,0,0,0,0,0,1
303,9997.75,1.0,0,1,0,0,0,0,0,0
304,9998.75,1.0,0,0,0,0,0,0,0,1
305,9997.75,1.0,0,0,0,0,0,1,0,0
306,9996.75,1.0,0,0,1,0,0,0,0,0
307,9998.75,1.0,0,0,0,0,0,0,0,1
308,9997.75,1.0,0,1,0,0,0,0,0,0
309,9998.75,1.0,0,1,0,0,0,0,0,0
310,9999.75,1.0,0,0,0,1,0,0,0,0
311,9999.75,1.0,0,1,0,0,0,0,0,0
312,10000.75,1.0,0,0,0,0,0,0,0,1
313,9999.75,1.0,0,0,0,1,0,0,0,0
314,9999.75,1.0,0,1,0,0,0,0,0,0
315,10000.75,1.0,0,0,0,0,0,0,0,1
316,9999.75,1.0,0,0,0,0,0,0,0,1
317,9998.75,1.0,0,0,1,0,0,0,0,0
318,10000.75,1.5,0,1,0,0,0,0,0,0
319,10002.25,1.5,0,1,0,0,0,0,0,0
320,10003.75,1.0,0,0,0,0,0,0,1,0
321,10001.75,1.0,0,0,1,0,0,0,0,0
322,10003.75,1.0,0,1,0,0,0,0,0,0
323,10004.75,1.0,0,0,0,1,0,0,0,0
324,10004.75,1.0,0,1,0,0,0,0,0,0
325,10005.75,1.0,0,1,0,0,0,0,0,0
326,10006.75,1.0,0,1,0,0,0,0,0,0
327,10007.75,1.0,0,0,0,0,0,0,0,1
328,10006.75,1.0,0,0,1,0,0,0,0,0
329,10008.75,1.0,0,0,0,0,0,0,0,1
330,10007.75,1.0,0,1,0,0,0,0,0,0
331,10008.75,1.0,0,0,0,0,0,0,0,2
332,10006.75,1.0,0,0,0,0,0,0,1,0
333,10004.75,2.75,0,0,0,1,0,0,0,0
334,10004.75,3.5,0,1,0,0,0,0,0,0
335,10008.25,3.75,0,0,0,0,0,0,0,1
336,10004.5,3.25,0,1,0,0,0,0,0,0
337,10007.75,2.0,0,0,0,0,0,1,0,0
338,10005.75,1.5,0,0,0,0,0,0,0,1
339,10004.25,1.0,1,0,0,0,0,0,0,0
340,10005.75,1.0,0,0,0,0,0,0,0,1
341,10004.75,1.0,0,1,0,0,0,0,0,0
342,10005.75,1.0,0,0,0,0,0,0,0,1
343,10004.75,1.0,0,1,0,0,0,0,0,0
344,10005.75,1.0,0,1,0,0,0,0,0,0
345,10006.75,1.75,0,1,0,0,0,0,0,0
346,10008.5,2.5,0,1,0,0,0,0,0,0
347,10011.0,5.0,0,0,0,0,0,0,0,1
348,10006.0,1.0,0,0,0,1,0,0,0,0
349,10006.0,1.0,0,0,0,0,0,1,0,0
350,10005.0,1.0,0,0,0,0,0,0,0,1
351,10004.0,1.0,0,0,0,0,0,0,0,1
352,10003.0,1.0,0,0,0,1,0,0,0,0
353,10003.0,1.0,0,0,0,0,0,1,0,0
354,10002.0,1.0,0,0,0,0,0,0,0,1
355,10001.0,1.0,0,1,0,0,0,0,0,0
356,10002.0,1.0,0,0,0,0,0,0,0,1
357,10001.0,1.0,0,0,0,0,0,0,0,1
358,10000.0,1.0,0,0,1,0,0,0,0,0
359,10002.0,1.0,0,0,0,0,0,0,0,1
360,10001.0,1.0,0,0,0,0,0,1,0,0
361,10000.0,1.0,0,0,0,0,0,0,0,1
362,9999.0,1.0,0,0,0,0,0,0,0,1
363,9998.0,1.0,0,0,1,0,0,0,0,0
364,10000.0,1.0,0,1,0,0,0,0,0,0
365,10001.0,1.0,0,0,0,0,0,1,0,0
366,10000.0,1.0,0,0,0,0,0,0,0,1
367,9999.0,1.0,0,0,0,1,0,0,0,0
368,9999.0,1.0,1,1,0,0,0,0,0,0
369,10001.5,1.0,0,0,0,0,0,0,0,1
370,10000.5,1.0,0,0,0,0,0,0,0,1
371,9999.5,1.0,0,0,0,0,0,1,0,0
372,9998.5,1.0,0,0,0,0,0,0,0,1
373,9997.5,1.0,0,1,0,0,0,0,0,0
374,9998.5,1.0,0,0,0,0,0,0,0,1
375,9997.5,1.0,0,1,0,0,0,0,0,0
376,9998.5,1.0,0,0,0,0,0,1,0,0
377,9997.5,1.0,0,1,0,0,0,0,0,0
378,9998.5,1.0,0,0,0,0,0,0,0,1
379,9997.5,1.0,0,0,0,0,0,0,0,1
380,9996.5,1.0,0,1,0,0,0,0,0,0
381,9997.5,1.0,0,0,0,0,0,0,1,0
382,9995.5,1.0,0,0,0,0,0,0,0,1
383,9994.5,1.25,0,1,0,0,0,0,0,0
384,9995.75,1.0,0,0,0,0,0,0,0,1
385,9994.75,1.0,0,1,0,0,0,0,0,0
386,9995.75,1.0,0,0,0,0,0,0,1,0
387,9993.75,1.0,0,0,0,0,0,0,0,1
388,9992.75,1.5,0,0,0,0,0,0,0,1
389,9991.25,1.0,0,2,0,0,0,0,0,0
390,9993.25,1.0,0,1,0,0,0,0,0,0
391,9994.25,1.0,0,0,0,0,0,0,0,1
392,9993.25,1.0,1,0,0,0,0,0,0,0
393,9994.75,1.0,0,1,0,0,0,0,0,0
394,9995.75,1.0,0,0,0,0,0,1,0,0
395,9994.75,1.0,0,0,0,0,0,0,0,1
396,9993.75,1.0,0,1,0,0,0,0,0,0
397,9994.75,1.0,0,0,0,0,0,1,0,0
398,9993.75,1.0,0,0,0,0,0,1,0,0
399,9992.75,1.0,0,0,0,0,0,0,0,1
400,9991.75,1.0,0,0,0,0,0,0,0,1
401,9990.75,1.0,0,0,0,0,0,0,0,1
402,9989.75,1.0,0,0,0,0,0,0,0,1
403,9988.75,1.0,0,1,0,0,0,0,0,0
404,9989.75,1.0,0,0,1,0,0,0,0,0
405,9991.75,1.0,0,1,0,0,0,0,0,0
406,9992.75,1.0,0,1,0,0,0,0,0,0
407,9993.75,1.0,0,1,0,0,0,0,0,0
408,9994.75,1.0,0,0,0,0,0,0,0,1
409,9993.75,1.0,0,0,1,0,0,0,0,0
410,9995.75,1.0,0,0,0,0,0,0,0,1
411,9994.75,1.0,0,0,0,0,0,0,0,1
412,9993.75,1.0,0,1,0,0,0,0,0,0
413,9994.75,1.0,0,0,0,1,0,0,0,0
414,9994.75,1.0,0,0,0,0,0,1,0,0
415,9993.75,1.0,0,0,0,1,0,0,0,0
416,9993.75,1.0,0,1,0,0,0,0,0,0
417,9994.75,1.0,0,0,0,0,0,0,0,1
418,9993.75,1.5,0,1,0,0,0,0,0,0
419,9995.25,1.0,0,0,0,0,0,0,0,1
420,9994.25,1.25,0,0,1,0,0,0,0,0
421,9996.75,2.5,1,0,0,0,0,0,0,0
422,10000.5,1.75,0,0,0,0,0,0,0,1
423,9998.75,1.75,0,1,0,0,0,0,0,0
424,10000.5,1.0,0,0,0,0,0,0,0,1
425,9999.5,1.0,0,0,0,0,0,1,0,0
426,9998.5,1.0,0,0,1,0,0,0,0,0
427,10000.5,1.0,0,0,0,0,0,0,0,1
428,9999.5,1.0,0,0,0,0,0,0,0,1
429,9998.5,1.0,0,1,0,0,0,0,0,0
430,9999.5,1.0,0,1,0,0,0,0,0,0
431,10000.5,1.0,0,1,0,0,0,0,0,0
432,10001.5,1.0,0,0,1,0,0,0,0,0
433,10003.5,1.0,0,0,0,0,0,0,0,1
434,10002.5,1.0,0,0,0,0,0,0,0,1
435,10001.5,1.0,0,0,0,0,0,1,0,0
436,10000.5,1.0,0,1,0,0,0,0,0,0
437,10001.5,1.0,0,0,0,0,0,0,0,1
438,10000.5,1.0,0,1,0,0,0,0,0,0
439,10001.5,1.0,0,0,0,0,0,0,0,1
440,10000.5,1.0,0,1,0,0,0,0,0,0
441,10001.5,1.0,0,0,0,1,0,0,0,0
442,10001.5,1.0,0,0,0,0,0,1,0,0
443,10000.5,1.0,0,0,0,0,0,0,1,0
444,9998.5,1.0,0,0,0,0,0,0,0,1
445,9997.5,1.0,1,0,0,0,0,0,0,0
446,9999.0,1.0,0,0,1,0,0,0,0,0
447,10001.0,1.0,0,0,0,0,0,0,0,1
448,10000.0,1.0,0,0,0,0,0,0,0,1
449,9999.0,1.0,0,0,0,0,0,0,0,1
450,9998.0,1.0,0,0,0,0,0,0,0,1
451,9997.0,1.0,0,0,0,0,0,0,0,1
452,9996.0,1.0,0,1,0,0,0,0,0,0
453,9997.0,1.0,0,0,0,1,0,0,0,0
454,9997.0,1.0,0,0,0,0,0,1,0,0
455,9996.0,1.0,0,0,0,0,0,0,0,1
456,9995.0,1.0,0,0,0,0,0,0,0,1
457,9994.0,1.0,0,0,0,0,0,1,0,0
458,9993.0,1.0,0,1,0,0,0,0,0,0
459,9994.0,1.0,0,0,0,0,0,0,0,1
460,9993.0,1.0,0,1,0,0,0,0,0,0
461,9994.0,1.0,0,0,0,0,0,0,1,0
462,9992.0,1.0,0,0,0,1,0,0,0,0
463,9992.0,1.0,0,0,0,0,0,0,0,1
464,9991.0,1.0,0,1,0,0,0,0,0,0
465,9992.0,1.0,0,1,0,0,0,0,0,0
466,9993.0,1.0,0,0,0,0,0,1,0,0
467,9992.0,1.0,0,0,0,0,0,0,0,1
468,9991.0,1.0,0,1,0,0,0,0,0,0
469,9992.0,1.0,0,0,0,0,0,0,0,1
470,9991.0,1.0,0,0,0,0,0,0,0,1
471,9990.0,1.0,0,1,0,0,0,0,0,0
472,9991.0,1.0,0,0,0,0,0,0,0,1
473,9990.0,1.0,0,0,1,0,0,0,0,0
474,9992.0,1.0,0,0,0,0,0,0,0,1
475,9991.0,1.0,0,0,0,0,0,1,0,0
476,9990.0,1.0,0,0,0,0,0,0,0,1
477,9989.0,1.0,0,0,0,0,0,0,0,1
478,9988.0,1.0,0,1,0,0,0,0,0,0
479,9989.0,1.0,0,1,0,0,0,0,0,0
480,9990.0,1.0,0,0,0,0,0,0,1,0
481,9988.0,1.0,0,0,0,0,0,1,0,0
482,9987.0,1.0,0,0,0,0,0,0,0,1
483,9986.0,1.0,0,1,0,0,0,0,0,0
484,9987.0,1.0,0,0,0,0,0,0,0,1
485,9986.0,1.0,0,0,0,0,0,0,0,1
486,9985.0,1.0,0,0,0,0,0,1,0,0
487,9984.0,1.0,0,0,0,0,0,1,0,0
488,9983.0,1.0,0,0,0,1,0,0,0,0
489,9983.0,1.0,0,0,0,0,0,0,0,1
490,9982.0,1.0,0,0,0,0,0,0,0,1
491,9981.0,1.0,0,1,0,0,0,0,0,0
492,9982.0,1.0,0,0,0,0,0,1,0,0
493,9981.0,1.0,0,1,0,0,0,0,0,0
494,9982.0,1.0,1,0,0,0,0,0,0,0
495,9983.5,1.0,0,0,0,0,0,0,0,1
496,9982.5,1.0,0,1,0,0,0,0,0,0
497,9983.5,1.0,0,0,0,0,0,0,0,1
498,9982.5,1.0,0,0,0,0,0,1,0,0
499,9981.5,1.0,0,0,0,0,0,1,0,0
500,9980.5,1.0,0,0,0,0,0,0,0,1
501,9979.5,1.0,0,1,0,0,0,0,0,0
502,9980.5,1.0,0,0,0,0,0,0,0,1
503,9979.5,1.0,0,0,1,0,0,0,0,0
504,9981.5,1.0,0,1,0,0,0,0,0,0
505,9982.5,1.0,0,0,0,0,0,0,0,1
506,9981.5,1.0,0,1,0,0,0,0,0,0
507,9982.5,1.0,0,1,0,0,0,0,0,0
508,9983.5,1.0,1,0,0,0,0,0,0,0
509,9985.0,1.0,0,0,0,0,0,0,0,1
510,9984.0,1.0,0,0,0,1,0,0,0,0
511,9984.0,1.0,0,0,0,1,0,0,0,0
512,9984.0,1.0,0,0,0,0,0,0,0,1
513,9983.0,1.0,0,0,1,0,0,0,0,0
